Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collected_by.1,collected_by,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host_disease,HOST,host_subject_id,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,strain
SRR29273904,WGS,296,795234878,PRJNA1119915,SAMN41664308,Pathogen.cl,335789270,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791028,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST14173,Illumina HiSeq 2000,missing,missing,EUST14173,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST14173,SRP511583,not applicable
SRR29273905,WGS,296,847794937,PRJNA1119915,SAMN41664307,Pathogen.cl,358191467,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791027,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST14166,Illumina HiSeq 2000,missing,missing,EUST14166,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST14166,SRP511583,not applicable
SRR29273906,WGS,291,787630328,PRJNA1119915,SAMN41664306,Pathogen.cl,336992567,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791026,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST14158,Illumina HiSeq 2000,missing,missing,EUST14158,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-05T00:00:00Z,2024-06-04T09:42:00Z,1,EUST14158,SRP511583,not applicable
SRR29273907,WGS,295,988129490,PRJNA1119915,SAMN41664305,Pathogen.cl,418527707,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791025,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST14149,Illumina HiSeq 2000,missing,missing,EUST14149,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST14149,SRP511583,not applicable
SRR29273908,WGS,296,738407550,PRJNA1119915,SAMN41664304,Pathogen.cl,311356925,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791024,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST14139,Illumina HiSeq 2000,missing,missing,EUST14139,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST14139,SRP511583,not applicable
SRR29273909,WGS,296,671867083,PRJNA1119915,SAMN41664303,Pathogen.cl,284721949,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-11,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791023,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST14128,Illumina HiSeq 2000,missing,missing,EUST14128,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST14128,SRP511583,not applicable
SRR29273910,WGS,295,796008503,PRJNA1119915,SAMN41664302,Pathogen.cl,336800632,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-11,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791022,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST14116,Illumina HiSeq 2000,missing,missing,EUST14116,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST14116,SRP511583,not applicable
SRR29273911,WGS,292,822894906,PRJNA1119915,SAMN41664301,Pathogen.cl,349091225,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-12,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791021,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST14103,Illumina HiSeq 2000,missing,missing,EUST14103,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST14103,SRP511583,not applicable
SRR29273912,WGS,297,512374895,PRJNA1119915,SAMN41664166,Pathogen.cl,225648401,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-03,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791020,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST10850,Illumina HiSeq 2000,missing,missing,EUST10850,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST10850,SRP511583,not applicable
SRR29273913,WGS,296,798614447,PRJNA1119915,SAMN41664300,Pathogen.cl,337475256,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791019,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST14099,Illumina HiSeq 2000,missing,missing,EUST14099,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST14099,SRP511583,not applicable
SRR29273914,WGS,295,827539184,PRJNA1119915,SAMN41664299,Pathogen.cl,348362778,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-12,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791018,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST14083,Illumina HiSeq 2000,missing,missing,EUST14083,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST14083,SRP511583,not applicable
SRR29273915,WGS,295,909989393,PRJNA1119915,SAMN41664298,Pathogen.cl,382575856,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-12,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791017,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST14076,Illumina HiSeq 2000,missing,missing,EUST14076,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-05T00:00:00Z,2024-06-04T09:42:00Z,1,EUST14076,SRP511583,not applicable
SRR29273916,WGS,296,837578062,PRJNA1119915,SAMN41664297,Pathogen.cl,355954119,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-12,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791016,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST14068,Illumina HiSeq 2000,missing,missing,EUST14068,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST14068,SRP511583,not applicable
SRR29273917,WGS,296,711876768,PRJNA1119915,SAMN41664296,Pathogen.cl,300526626,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-11,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791015,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST14059,Illumina HiSeq 2000,missing,missing,EUST14059,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-05T00:00:00Z,2024-06-04T09:42:00Z,1,EUST14059,SRP511583,not applicable
SRR29273918,WGS,295,916163686,PRJNA1119915,SAMN41664295,Pathogen.cl,385384155,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-12,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791014,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST14049,Illumina HiSeq 2000,missing,missing,EUST14049,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST14049,SRP511583,not applicable
SRR29273919,WGS,296,846309880,PRJNA1119915,SAMN41664294,Pathogen.cl,359570117,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-12,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791013,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST14038,Illumina HiSeq 2000,missing,missing,EUST14038,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST14038,SRP511583,not applicable
SRR29273920,WGS,295,871564576,PRJNA1119915,SAMN41664293,Pathogen.cl,368661531,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-12,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791012,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST14026,Illumina HiSeq 2000,missing,missing,EUST14026,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST14026,SRP511583,not applicable
SRR29273921,WGS,294,904804208,PRJNA1119915,SAMN41664292,Pathogen.cl,379113819,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791011,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST14013,Illumina HiSeq 2000,missing,missing,EUST14013,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST14013,SRP511583,not applicable
SRR29273922,WGS,296,658847253,PRJNA1119915,SAMN41664291,Pathogen.cl,279392059,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791010,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST14009,Illumina HiSeq 2000,missing,missing,EUST14009,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST14009,SRP511583,not applicable
SRR29273923,WGS,297,841822315,PRJNA1119915,SAMN41664165,Pathogen.cl,367955173,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-05,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791009,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST10844,Illumina HiSeq 2000,missing,missing,EUST10844,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST10844,SRP511583,not applicable
SRR29273924,WGS,296,744054071,PRJNA1119915,SAMN41664290,Pathogen.cl,316481805,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791008,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST13994,Illumina HiSeq 2000,missing,missing,EUST13994,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST13994,SRP511583,not applicable
SRR29273925,WGS,294,573484280,PRJNA1119915,SAMN41664289,Pathogen.cl,245783774,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-12,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791007,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST13986,Illumina HiSeq 2000,missing,missing,EUST13986,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST13986,SRP511583,not applicable
SRR29273926,WGS,295,660219932,PRJNA1119915,SAMN41664288,Pathogen.cl,279178319,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-11,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791006,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST13977,Illumina HiSeq 2000,missing,missing,EUST13977,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-05T00:00:00Z,2024-06-04T09:42:00Z,1,EUST13977,SRP511583,not applicable
SRR29273927,WGS,295,662569970,PRJNA1119915,SAMN41664287,Pathogen.cl,280812885,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791005,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST13967,Illumina HiSeq 2000,missing,missing,EUST13967,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-05T00:00:00Z,2024-06-04T09:42:00Z,1,EUST13967,SRP511583,not applicable
SRR29273928,WGS,292,783166976,PRJNA1119915,SAMN41664286,Pathogen.cl,332102762,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-12,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791004,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST13956,Illumina HiSeq 2000,missing,missing,EUST13956,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST13956,SRP511583,not applicable
SRR29273929,WGS,296,802724645,PRJNA1119915,SAMN41664285,Pathogen.cl,340812286,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791003,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST13944,Illumina HiSeq 2000,missing,missing,EUST13944,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST13944,SRP511583,not applicable
SRR29273930,WGS,296,775671731,PRJNA1119915,SAMN41664284,Pathogen.cl,327004841,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-11,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791002,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST13931,Illumina HiSeq 2000,missing,missing,EUST13931,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-05T00:00:00Z,2024-06-04T09:42:00Z,1,EUST13931,SRP511583,not applicable
SRR29273931,WGS,296,828813895,PRJNA1119915,SAMN41664283,Pathogen.cl,349822193,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-04,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791001,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST13927,Illumina HiSeq 2000,missing,missing,EUST13927,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST13927,SRP511583,not applicable
SRR29273932,WGS,295,923713123,PRJNA1119915,SAMN41664282,Pathogen.cl,389110657,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791000,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST13912,Illumina HiSeq 2000,missing,missing,EUST13912,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST13912,SRP511583,not applicable
SRR29273933,WGS,293,757283105,PRJNA1119915,SAMN41664281,Pathogen.cl,327860097,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24790999,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST13906,Illumina HiSeq 2000,missing,missing,EUST13906,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST13906,SRP511583,not applicable
SRR29273934,WGS,294,822579854,PRJNA1119915,SAMN41664251,Pathogen.cl,353642323,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24790998,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST11724,Illumina HiSeq 2000,missing,missing,EUST11724,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST11724,SRP511583,not applicable
SRR29273935,WGS,297,482410830,PRJNA1119915,SAMN41664161,Pathogen.cl,189791762,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-05,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24790997,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST10800,Illumina HiSeq 2000,missing,missing,EUST10800,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST10800,SRP511583,not applicable
SRR29273936,WGS,289,459348159,PRJNA1119915,SAMN41664152,Pathogen.cl,196140591,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2016-11,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24790996,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST10706,Illumina HiSeq 2000,missing,missing,EUST10706,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST10706,SRP511583,not applicable
SRR29273937,WGS,288,427336895,PRJNA1119915,SAMN41664151,Pathogen.cl,187448633,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-05,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24790995,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST10694,Illumina HiSeq 2000,missing,missing,EUST10694,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST10694,SRP511583,not applicable
SRR29273938,WGS,298,562332439,PRJNA1119915,SAMN41664453,Pathogen.cl,247278638,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-11,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791610,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST16517,Illumina HiSeq 2000,missing,missing,EUST16517,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST16517,SRP511583,not applicable
SRR29273939,WGS,295,669588712,PRJNA1119915,SAMN41664452,Pathogen.cl,290462152,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791609,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST16500,Illumina HiSeq 2000,missing,missing,EUST16500,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:43:00Z,1,EUST16500,SRP511583,not applicable
SRR29273940,WGS,299,560458714,PRJNA1119915,SAMN41664451,Pathogen.cl,245099298,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791608,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST16492,Illumina HiSeq 2000,missing,missing,EUST16492,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST16492,SRP511583,not applicable
SRR29273941,WGS,298,882247092,PRJNA1119915,SAMN41664181,Pathogen.cl,383881317,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-03,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791607,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST11007,Illumina HiSeq 2000,missing,missing,EUST11007,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-05T00:00:00Z,2024-06-04T09:42:00Z,1,EUST11007,SRP511583,not applicable
SRR29273942,WGS,286,393069859,PRJNA1119915,SAMN41664154,Pathogen.cl,173545352,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-05,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791606,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST10736,Illumina HiSeq 2000,missing,missing,EUST10736,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST10736,SRP511583,not applicable
SRR29273943,WGS,294,758621919,PRJNA1119915,SAMN41664450,Pathogen.cl,330628186,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-12,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791605,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST16482,Illumina HiSeq 2000,missing,missing,EUST16482,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST16482,SRP511583,not applicable
SRR29273944,WGS,296,676627416,PRJNA1119915,SAMN41664449,Pathogen.cl,296823714,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791604,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST16471,Illumina HiSeq 2000,missing,missing,EUST16471,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST16471,SRP511583,not applicable
SRR29273945,WGS,297,623123269,PRJNA1119915,SAMN41664448,Pathogen.cl,274278119,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791603,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST16469,Illumina HiSeq 2000,missing,missing,EUST16469,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST16469,SRP511583,not applicable
SRR29273946,WGS,297,644040968,PRJNA1119915,SAMN41664447,Pathogen.cl,281540716,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791602,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST16456,Illumina HiSeq 2000,missing,missing,EUST16456,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST16456,SRP511583,not applicable
SRR29273947,WGS,297,742359839,PRJNA1119915,SAMN41664446,Pathogen.cl,325808092,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-02,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791601,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST16442,Illumina HiSeq 2000,missing,missing,EUST16442,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST16442,SRP511583,not applicable
SRR29273948,WGS,295,893285698,PRJNA1119915,SAMN41664445,Pathogen.cl,386433439,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791600,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST16437,Illumina HiSeq 2000,missing,missing,EUST16437,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST16437,SRP511583,not applicable
