Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collected_by,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host_disease,HOST,host_subject_id,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_id,ReleaseDate,create_date,version,Sample Name,SRA Study,strain,isolate_name_alias
SRR29093124,WGS,302,470358054,PRJNA1109295,SAMN41468353,Pathogen.cl,204268411,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617432,uncalculated,uncalculated,missing,tuberculosis,Homo sapiens,883E88_8F14E45FCEEA,Illumina HiSeq 2000,missing,missing,883E88_8F14E45FCEEA_7,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1027,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,883E88_8F14E45FCEEA,SRP507535,not applicable,
SRR29093125,WGS,302,826307032,PRJNA1109295,SAMN41468002,Pathogen.cl,349136882,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617431,South Africa,Africa,South Africa,tuberculosis,Homo sapiens,82B8A3_91FAE1150C82,Illumina HiSeq 2000,missing,missing,82B8A3_91FAE1150C82_C253,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,82B8A3_91FAE1150C82,SRP507535,not applicable,c253
SRR29093126,WGS,302,507027800,PRJNA1109295,SAMN41468352,Pathogen.cl,220095263,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2016,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617430,South Korea,Asia,South Korea,tuberculosis,Homo sapiens,883E88_8E296A067A37,Illumina HiSeq 2000,missing,missing,883E88_8E296A067A37_25,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1027,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,883E88_8E296A067A37,SRP507535,not applicable,25
SRR29093127,WGS,302,355903980,PRJNA1109295,SAMN41468351,Pathogen.cl,163290616,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617429,uncalculated,uncalculated,missing,tuberculosis,Homo sapiens,883E88_87FCEDC677F7,Illumina HiSeq 2000,missing,missing,883E88_87FCEDC677F7_18-15,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1027,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,883E88_87FCEDC677F7,SRP507535,not applicable,
SRR29093128,WGS,302,546668320,PRJNA1109295,SAMN41468350,Pathogen.cl,238326976,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2016,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617428,South Korea,Asia,South Korea,tuberculosis,Homo sapiens,883E88_8613985EC49E,Illumina HiSeq 2000,missing,missing,883E88_8613985EC49E_90,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1027,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,883E88_8613985EC49E,SRP507535,not applicable,90
SRR29093129,WGS,302,299219486,PRJNA1109295,SAMN41468349,Pathogen.cl,138082830,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617427,uncalculated,uncalculated,missing,tuberculosis,Homo sapiens,883E88_860BF72012B8,Illumina HiSeq 2000,missing,missing,883E88_860BF72012B8_18-09,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1027,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,883E88_860BF72012B8,SRP507535,not applicable,
SRR29093130,WGS,302,261332982,PRJNA1109295,SAMN41468348,Pathogen.cl,122017960,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617426,uncalculated,uncalculated,missing,tuberculosis,Homo sapiens,883E88_7F3BBF8210D7,Illumina HiSeq 2000,missing,missing,883E88_7F3BBF8210D7_18-17,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1027,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,883E88_7F3BBF8210D7,SRP507535,not applicable,
SRR29093131,WGS,302,435203140,PRJNA1109295,SAMN41468347,Pathogen.cl,188149135,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2016,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617425,South Korea,Asia,South Korea,tuberculosis,Homo sapiens,883E88_7F39F8317FBD,Illumina HiSeq 2000,missing,missing,883E88_7F39F8317FBD_61,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1027,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,883E88_7F39F8317FBD,SRP507535,not applicable,61
SRR29093132,WGS,302,289805542,PRJNA1109295,SAMN41468346,Pathogen.cl,134645421,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617821,uncalculated,uncalculated,missing,tuberculosis,Homo sapiens,883E88_7E67B0395DC4,Illumina HiSeq 2000,missing,missing,883E88_7E67B0395DC4_18-21,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1027,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,883E88_7E67B0395DC4,SRP507535,not applicable,
SRR29093133,WGS,302,353235810,PRJNA1109295,SAMN41468240,Pathogen.cl,155617629,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617423,South Africa,Africa,South Africa,tuberculosis,Homo sapiens,82B8A3_F194AE2279E4,Illumina HiSeq 2000,missing,missing,82B8A3_F194AE2279E4_C19_4_2,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,82B8A3_F194AE2279E4,SRP507535,not applicable,c19_4_2
SRR29093134,WGS,302,372452976,PRJNA1109295,SAMN41468239,Pathogen.cl,162045417,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617422,South Africa,Africa,South Africa,tuberculosis,Homo sapiens,82B8A3_F18DA8081E8E,Illumina HiSeq 2000,missing,missing,82B8A3_F18DA8081E8E_C120_4_2,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,82B8A3_F18DA8081E8E,SRP507535,not applicable,c120_4_2
SRR29093135,WGS,302,406283016,PRJNA1109295,SAMN41468238,Pathogen.cl,176615686,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617421,South Africa,Africa,South Africa,tuberculosis,Homo sapiens,82B8A3_F1007A9F3F53,Illumina HiSeq 2000,missing,missing,82B8A3_F1007A9F3F53_C236_1_9,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,82B8A3_F1007A9F3F53,SRP507535,not applicable,c236_1_9
SRR29093136,WGS,543,468204427,PRJNA1109295,SAMN41468237,Pathogen.cl,294660512,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617420,uncalculated,uncalculated,missing,tuberculosis,Homo sapiens,82B8A3_F0A129D108B9,Illumina HiSeq 2000,missing,missing,82B8A3_F0A129D108B9_C213_3_2,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,82B8A3_F0A129D108B9,SRP507535,not applicable,
SRR29093137,WGS,302,409426836,PRJNA1109295,SAMN41468236,Pathogen.cl,174404620,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617419,uncalculated,uncalculated,missing,tuberculosis,Homo sapiens,82B8A3_F005C6C5B62A,Illumina HiSeq 2000,missing,missing,82B8A3_F005C6C5B62A_C436,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:02:00Z,1,82B8A3_F005C6C5B62A,SRP507535,not applicable,
SRR29093138,WGS,302,366500858,PRJNA1109295,SAMN41468235,Pathogen.cl,158895767,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617418,South Africa,Africa,South Africa,tuberculosis,Homo sapiens,82B8A3_EF24764D5C87,Illumina HiSeq 2000,missing,missing,82B8A3_EF24764D5C87_C281_4_1,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,82B8A3_EF24764D5C87,SRP507535,not applicable,c281_4_1
SRR29093139,WGS,302,331062064,PRJNA1109295,SAMN41468234,Pathogen.cl,143010494,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617417,uncalculated,uncalculated,missing,tuberculosis,Homo sapiens,82B8A3_EF1765A74A2C,Illumina HiSeq 2000,missing,missing,82B8A3_EF1765A74A2C_C223,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,82B8A3_EF1765A74A2C,SRP507535,not applicable,
SRR29093140,WGS,302,404732548,PRJNA1109295,SAMN41468233,Pathogen.cl,173983915,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617416,uncalculated,uncalculated,missing,tuberculosis,Homo sapiens,82B8A3_EDF103381DB6,Illumina HiSeq 2000,missing,missing,82B8A3_EDF103381DB6_C433,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,82B8A3_EDF103381DB6,SRP507535,not applicable,
SRR29093141,WGS,302,435625940,PRJNA1109295,SAMN41467990,Pathogen.cl,188556080,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617415,South Africa,Africa,South Africa,tuberculosis,Homo sapiens,82B8A3_8D7144CDAF11,Illumina HiSeq 2000,missing,missing,82B8A3_8D7144CDAF11_C386_4_4,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,82B8A3_8D7144CDAF11,SRP507535,not applicable,c386_4_4
SRR29093142,WGS,302,472983944,PRJNA1109295,SAMN41468232,Pathogen.cl,204294177,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617414,South Africa,Africa,South Africa,tuberculosis,Homo sapiens,82B8A3_EDC9586F718B,Illumina HiSeq 2000,missing,missing,82B8A3_EDC9586F718B_C373_6_1,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,82B8A3_EDC9586F718B,SRP507535,not applicable,c373_6_1
SRR29093143,WGS,302,301504720,PRJNA1109295,SAMN41468231,Pathogen.cl,131574494,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617413,South Africa,Africa,South Africa,tuberculosis,Homo sapiens,82B8A3_EC3D49D90B7F,Illumina HiSeq 2000,missing,missing,82B8A3_EC3D49D90B7F_C236_1_4,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,82B8A3_EC3D49D90B7F,SRP507535,not applicable,c236_1_4
SRR29093144,WGS,302,595371860,PRJNA1109295,SAMN41468230,Pathogen.cl,259047685,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617412,South Africa,Africa,South Africa,tuberculosis,Homo sapiens,82B8A3_EB9EC0139EF1,Illumina HiSeq 2000,missing,missing,82B8A3_EB9EC0139EF1_C291,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,82B8A3_EB9EC0139EF1,SRP507535,not applicable,c291
SRR29093145,WGS,302,409637028,PRJNA1109295,SAMN41468229,Pathogen.cl,178898263,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617411,South Africa,Africa,South Africa,tuberculosis,Homo sapiens,82B8A3_EA705788CD76,Illumina HiSeq 2000,missing,missing,82B8A3_EA705788CD76_C184_4_1,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,82B8A3_EA705788CD76,SRP507535,not applicable,c184_4_1
SRR29093146,WGS,302,345264218,PRJNA1109295,SAMN41468228,Pathogen.cl,150253769,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617410,South Africa,Africa,South Africa,tuberculosis,Homo sapiens,82B8A3_EA018B633388,Illumina HiSeq 2000,missing,missing,82B8A3_EA018B633388_C187,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,82B8A3_EA018B633388,SRP507535,not applicable,c187
SRR29093147,WGS,302,504990206,PRJNA1109295,SAMN41468227,Pathogen.cl,217364115,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617409,South Africa,Africa,South Africa,tuberculosis,Homo sapiens,82B8A3_E9CCE325952B,Illumina HiSeq 2000,missing,missing,82B8A3_E9CCE325952B_C386_4_3,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,82B8A3_E9CCE325952B,SRP507535,not applicable,c386_4_3
SRR29093148,WGS,302,406708232,PRJNA1109295,SAMN41468226,Pathogen.cl,175452335,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617408,South Africa,Africa,South Africa,tuberculosis,Homo sapiens,82B8A3_E8A327277C83,Illumina HiSeq 2000,missing,missing,82B8A3_E8A327277C83_C333_5_1,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,82B8A3_E8A327277C83,SRP507535,not applicable,c333_5_1
SRR29093149,WGS,302,276649818,PRJNA1109295,SAMN41468225,Pathogen.cl,126271718,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617407,uncalculated,uncalculated,missing,tuberculosis,Homo sapiens,82B8A3_E882B71F4B1A,Illumina HiSeq 2000,missing,missing,82B8A3_E882B71F4B1A_C484,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,82B8A3_E882B71F4B1A,SRP507535,not applicable,
SRR29093150,WGS,302,536165364,PRJNA1109295,SAMN41468224,Pathogen.cl,229547100,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2015,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617406,South Africa,Africa,South Africa,tuberculosis,Homo sapiens,82B8A3_E83AAF3D7240,Illumina HiSeq 2000,missing,missing,82B8A3_E83AAF3D7240_C372,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:02:00Z,1,82B8A3_E83AAF3D7240,SRP507535,not applicable,c372
SRR29093151,WGS,302,371893974,PRJNA1109295,SAMN41468223,Pathogen.cl,158932382,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617405,South Africa,Africa,South Africa,tuberculosis,Homo sapiens,82B8A3_E7D232E8CF16,Illumina HiSeq 2000,missing,missing,82B8A3_E7D232E8CF16_C135_3_2,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,82B8A3_E7D232E8CF16,SRP507535,not applicable,c135_3_2
SRR29093152,WGS,302,247099118,PRJNA1109295,SAMN41467989,Pathogen.cl,108389309,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617404,South Africa,Africa,South Africa,tuberculosis,Homo sapiens,82B8A3_8D69AADE9F81,Illumina HiSeq 2000,missing,missing,82B8A3_8D69AADE9F81_C228_4_2,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:00:00Z,1,82B8A3_8D69AADE9F81,SRP507535,not applicable,c228_4_2
SRR29093153,WGS,602,193202870,PRJNA1109295,SAMN41468222,Pathogen.cl,128263596,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617403,South Africa,Africa,South Africa,tuberculosis,Homo sapiens,82B8A3_E77936E4C0C4,Illumina HiSeq 2000,missing,missing,82B8A3_E77936E4C0C4_C238,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:02:00Z,1,82B8A3_E77936E4C0C4,SRP507535,not applicable,c238
SRR29093154,WGS,302,178743532,PRJNA1109295,SAMN41468221,Pathogen.cl,79368737,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617402,uncalculated,uncalculated,missing,tuberculosis,Homo sapiens,82B8A3_E74BD0130518,Illumina HiSeq 2000,missing,missing,82B8A3_E74BD0130518_C308_4_4,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,82B8A3_E74BD0130518,SRP507535,not applicable,
SRR29093155,WGS,302,308411158,PRJNA1109295,SAMN41468220,Pathogen.cl,136116279,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617401,South Africa,Africa,South Africa,tuberculosis,Homo sapiens,82B8A3_E6EE2C47ADF3,Illumina HiSeq 2000,missing,missing,82B8A3_E6EE2C47ADF3_C104_2_1,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,82B8A3_E6EE2C47ADF3,SRP507535,not applicable,c104_2_1
SRR29093156,WGS,302,599325644,PRJNA1109295,SAMN41468219,Pathogen.cl,274273977,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617400,uncalculated,uncalculated,missing,tuberculosis,Homo sapiens,82B8A3_E5EA46848A8B,Illumina HiSeq 2000,missing,missing,82B8A3_E5EA46848A8B_C019_5_1,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,82B8A3_E5EA46848A8B,SRP507535,not applicable,
SRR29093157,WGS,302,789842948,PRJNA1109295,SAMN41468218,Pathogen.cl,338902561,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617399,South Africa,Africa,South Africa,tuberculosis,Homo sapiens,82B8A3_E5E5B8C8DCF8,Illumina HiSeq 2000,missing,missing,82B8A3_E5E5B8C8DCF8_C224,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,82B8A3_E5E5B8C8DCF8,SRP507535,not applicable,c224
SRR29093158,WGS,302,353425164,PRJNA1109295,SAMN41468217,Pathogen.cl,153419244,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617398,South Africa,Africa,South Africa,tuberculosis,Homo sapiens,82B8A3_E5D8B6C66D41,Illumina HiSeq 2000,missing,missing,82B8A3_E5D8B6C66D41_C321_5_1,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,82B8A3_E5D8B6C66D41,SRP507535,not applicable,c321_5_1
SRR29093159,WGS,302,246488172,PRJNA1109295,SAMN41468216,Pathogen.cl,109861372,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617397,uncalculated,uncalculated,missing,tuberculosis,Homo sapiens,82B8A3_E5D4AC44B627,Illumina HiSeq 2000,missing,missing,82B8A3_E5D4AC44B627_C309_5_1,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:02:00Z,1,82B8A3_E5D4AC44B627,SRP507535,not applicable,
SRR29093160,WGS,302,343715260,PRJNA1109295,SAMN41468215,Pathogen.cl,147420117,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617396,South Africa,Africa,South Africa,tuberculosis,Homo sapiens,82B8A3_E576D1CD3EC6,Illumina HiSeq 2000,missing,missing,82B8A3_E576D1CD3EC6_C068_4_1,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,82B8A3_E576D1CD3EC6,SRP507535,not applicable,c068_4_1
SRR29093161,WGS,302,528698112,PRJNA1109295,SAMN41468214,Pathogen.cl,229176740,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617395,South Africa,Africa,South Africa,tuberculosis,Homo sapiens,82B8A3_E5765AA78D66,Illumina HiSeq 2000,missing,missing,82B8A3_E5765AA78D66_C382_4_4,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,82B8A3_E5765AA78D66,SRP507535,not applicable,c382_4_4
SRR29093162,WGS,302,751496498,PRJNA1109295,SAMN41468213,Pathogen.cl,321254224,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617394,South Africa,Africa,South Africa,tuberculosis,Homo sapiens,82B8A3_E47EDF86A40E,Illumina HiSeq 2000,missing,missing,82B8A3_E47EDF86A40E_C229,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,82B8A3_E47EDF86A40E,SRP507535,not applicable,c229
SRR29093163,WGS,302,137612642,PRJNA1109295,SAMN41467988,Pathogen.cl,61664260,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617393,uncalculated,uncalculated,missing,tuberculosis,Homo sapiens,82B8A3_8D170ECDCBFD,Illumina HiSeq 2000,missing,missing,82B8A3_8D170ECDCBFD_C282_4_1,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,82B8A3_8D170ECDCBFD,SRP507535,not applicable,
