BioSample,Sample,Run,ISOLATION_LOCATION,DB_OF_ORIGIN,TESTING_LOCATION,STUDY_NAME,STUDY_PMID,MEDIA,INH,RIF,RFB,EMB,STM,ETH,CIP,CYS,CAP,KAN,OFX,PAS,PZA,AMI,MXF,PRO,CFZ,LEV,CLAR,GATI,AMOXCLAV,LZD,Platform,TaxID,ScientificName,LoadDate,ReleaseDate,Combined_Runs,Num_Runs,TDR_Sample
SAMN02381020,SRS515076,SRR1062910,Uganda,PATRIC_20191206,"Masan, Korea or Kampala, Uganda","Lee Antimicrobial Agents and Chemotherapy, 2014",24100497.0,7H10,0.25-0.5,<0.12,<0.12,1-2,0.25-0.5,20-40,,4-8,,2.5-5,0.5-1,<0.5,,.12-0.25,0.12-0.25,,,,,,,,ILLUMINA,1408943.0,Mycobacterium tuberculosis UT0075,2013-12-27 20:50:52,2013-12-27 20:48:06,"SRR1049666,SRR1049667,SRR1062910,SRR1140640",4,nan
SAMN02381020,SRS515076,SRR1140640,Uganda,PATRIC_20191206,"Masan, Korea or Kampala, Uganda","Lee Antimicrobial Agents and Chemotherapy, 2014",24100497.0,7H10,0.25-0.5,<0.12,<0.12,1-2,0.25-0.5,20-40,,4-8,,2.5-5,0.5-1,<0.5,,.12-0.25,0.12-0.25,,,,,,,,ILLUMINA,1408943.0,Mycobacterium tuberculosis UT0075,2014-01-23 04:28:02,2014-01-23 04:25:11,"SRR1049666,SRR1049667,SRR1062910,SRR1140640",4,nan
SAMN02381021,SRS515078,SRR1049646,Uganda,PATRIC_20191206,"Masan, Korea or Kampala, Uganda","Lee Antimicrobial Agents and Chemotherapy, 2014",24100497.0,7H10,2-4,.12-0.25,<0.12,1-2,0.25-0.5,0.6-1.2,,8-16,,1.2-2.5,0.25-0.5,1-2,,0.25-0.5,0.06-.12,,,,,,,,ILLUMINA,1408944.0,Mycobacterium tuberculosis UT0077,2013-12-15 22:56:05,2013-12-13 17:36:04,"SRR1049646,SRR1140588,SRR1049647,SRR1062911",4,nan
SAMN02381021,SRS515078,SRR1140588,Uganda,PATRIC_20191206,"Masan, Korea or Kampala, Uganda","Lee Antimicrobial Agents and Chemotherapy, 2014",24100497.0,7H10,2-4,.12-0.25,<0.12,1-2,0.25-0.5,0.6-1.2,,8-16,,1.2-2.5,0.25-0.5,1-2,,0.25-0.5,0.06-.12,,,,,,,,ILLUMINA,1408944.0,Mycobacterium tuberculosis UT0077,2014-01-23 04:03:17,2014-01-23 03:52:25,"SRR1049646,SRR1140588,SRR1049647,SRR1062911",4,nan
SAMN02381021,SRS515078,SRR1049647,Uganda,PATRIC_20191206,"Masan, Korea or Kampala, Uganda","Lee Antimicrobial Agents and Chemotherapy, 2014",24100497.0,7H10,2-4,.12-0.25,<0.12,1-2,0.25-0.5,0.6-1.2,,8-16,,1.2-2.5,0.25-0.5,1-2,,0.25-0.5,0.06-.12,,,,,,,,ILLUMINA,1408944.0,Mycobacterium tuberculosis UT0077,2013-12-15 22:56:11,2013-12-13 17:36:04,"SRR1049646,SRR1140588,SRR1049647,SRR1062911",4,nan
SAMN02381021,SRS515078,SRR1062911,Uganda,PATRIC_20191206,"Masan, Korea or Kampala, Uganda","Lee Antimicrobial Agents and Chemotherapy, 2014",24100497.0,7H10,2-4,.12-0.25,<0.12,1-2,0.25-0.5,0.6-1.2,,8-16,,1.2-2.5,0.25-0.5,1-2,,0.25-0.5,0.06-.12,,,,,,,,ILLUMINA,1408944.0,Mycobacterium tuberculosis UT0077,2013-12-27 20:53:35,2013-12-27 20:48:07,"SRR1049646,SRR1140588,SRR1049647,SRR1062911",4,nan
SAMN02381022,SRS515077,SRR1062912,Uganda,PATRIC_20191206,"Masan, Korea or Kampala, Uganda","Lee Antimicrobial Agents and Chemotherapy, 2014",24100497.0,7H10,2-4,8-16,8-16,1-2,1-2,10-20,,8-16,,0.6-1.2,0.5-1,<0.5,,.12-0.25,0.06-.12,,,,,,,,ILLUMINA,1408945.0,Mycobacterium tuberculosis UT0079,2013-12-27 20:51:11,2013-12-27 20:48:08,"SRR1062912,SRR1049652,SRR1140664,SRR1049651",4,nan
SAMN02381022,SRS515077,SRR1049652,Uganda,PATRIC_20191206,"Masan, Korea or Kampala, Uganda","Lee Antimicrobial Agents and Chemotherapy, 2014",24100497.0,7H10,2-4,8-16,8-16,1-2,1-2,10-20,,8-16,,0.6-1.2,0.5-1,<0.5,,.12-0.25,0.06-.12,,,,,,,,ILLUMINA,1408945.0,Mycobacterium tuberculosis UT0079,2013-12-15 22:56:33,2013-12-13 17:38:05,"SRR1062912,SRR1049652,SRR1140664,SRR1049651",4,nan
SAMN02381022,SRS515077,SRR1140664,Uganda,PATRIC_20191206,"Masan, Korea or Kampala, Uganda","Lee Antimicrobial Agents and Chemotherapy, 2014",24100497.0,7H10,2-4,8-16,8-16,1-2,1-2,10-20,,8-16,,0.6-1.2,0.5-1,<0.5,,.12-0.25,0.06-.12,,,,,,,,ILLUMINA,1408945.0,Mycobacterium tuberculosis UT0079,2014-01-23 04:29:37,2014-01-23 04:26:12,"SRR1062912,SRR1049652,SRR1140664,SRR1049651",4,nan
SAMN02381022,SRS515077,SRR1049651,Uganda,PATRIC_20191206,"Masan, Korea or Kampala, Uganda","Lee Antimicrobial Agents and Chemotherapy, 2014",24100497.0,7H10,2-4,8-16,8-16,1-2,1-2,10-20,,8-16,,0.6-1.2,0.5-1,<0.5,,.12-0.25,0.06-.12,,,,,,,,ILLUMINA,1408945.0,Mycobacterium tuberculosis UT0079,2013-12-15 22:56:32,2013-12-13 17:38:05,"SRR1062912,SRR1049652,SRR1140664,SRR1049651",4,nan
SAMN02381023,SRS515079,SRR1049653,Uganda,PATRIC_20191206,"Masan, Korea or Kampala, Uganda","Lee Antimicrobial Agents and Chemotherapy, 2014",24100497.0,7H10,0.03-0.06,<0.12,<0.12,0.5-1,<0.25,0.6-1.2,,4-8,,0.6-1.2,4-8,<0.5,,.12-0.25,1-2,,,,,,,,ILLUMINA,1408946.0,Mycobacterium tuberculosis UT0080,2013-12-15 22:56:01,2013-12-13 17:38:06,"SRR1049653,SRR1049654,SRR1062913,SRR1140711",4,nan
SAMN02381023,SRS515079,SRR1049654,Uganda,PATRIC_20191206,"Masan, Korea or Kampala, Uganda","Lee Antimicrobial Agents and Chemotherapy, 2014",24100497.0,7H10,0.03-0.06,<0.12,<0.12,0.5-1,<0.25,0.6-1.2,,4-8,,0.6-1.2,4-8,<0.5,,.12-0.25,1-2,,,,,,,,ILLUMINA,1408946.0,Mycobacterium tuberculosis UT0080,2013-12-15 22:56:04,2013-12-13 17:38:06,"SRR1049653,SRR1049654,SRR1062913,SRR1140711",4,nan
SAMN02381023,SRS515079,SRR1062913,Uganda,PATRIC_20191206,"Masan, Korea or Kampala, Uganda","Lee Antimicrobial Agents and Chemotherapy, 2014",24100497.0,7H10,0.03-0.06,<0.12,<0.12,0.5-1,<0.25,0.6-1.2,,4-8,,0.6-1.2,4-8,<0.5,,.12-0.25,1-2,,,,,,,,ILLUMINA,1408946.0,Mycobacterium tuberculosis UT0080,2013-12-27 20:50:39,2013-12-27 20:48:09,"SRR1049653,SRR1049654,SRR1062913,SRR1140711",4,nan
SAMN02381023,SRS515079,SRR1140711,Uganda,PATRIC_20191206,"Masan, Korea or Kampala, Uganda","Lee Antimicrobial Agents and Chemotherapy, 2014",24100497.0,7H10,0.03-0.06,<0.12,<0.12,0.5-1,<0.25,0.6-1.2,,4-8,,0.6-1.2,4-8,<0.5,,.12-0.25,1-2,,,,,,,,ILLUMINA,1408946.0,Mycobacterium tuberculosis UT0080,2014-01-23 04:30:59,2014-01-23 04:29:04,"SRR1049653,SRR1049654,SRR1062913,SRR1140711",4,nan
SAMN02381024,SRS515080,SRR1140675,Uganda,PATRIC_20191206,"Masan, Korea or Kampala, Uganda","Lee Antimicrobial Agents and Chemotherapy, 2014",24100497.0,7H10,0.03-0.06,>16,2-4,1-2,>32,2.5-5,,8-16,,5-10,0.5-1,<0.5,,0.5-1,0.5-1,,,,,,,,ILLUMINA,1408947.0,Mycobacterium tuberculosis UT0082,2014-01-23 04:29:14,2014-01-23 04:27:04,"SRR1140675,SRR1062914,SRR1049656,SRR1049657",4,nan
SAMN02381024,SRS515080,SRR1062914,Uganda,PATRIC_20191206,"Masan, Korea or Kampala, Uganda","Lee Antimicrobial Agents and Chemotherapy, 2014",24100497.0,7H10,0.03-0.06,>16,2-4,1-2,>32,2.5-5,,8-16,,5-10,0.5-1,<0.5,,0.5-1,0.5-1,,,,,,,,ILLUMINA,1408947.0,Mycobacterium tuberculosis UT0082,2013-12-27 20:50:41,2013-12-27 20:48:10,"SRR1140675,SRR1062914,SRR1049656,SRR1049657",4,nan
SAMN02381024,SRS515080,SRR1049656,Uganda,PATRIC_20191206,"Masan, Korea or Kampala, Uganda","Lee Antimicrobial Agents and Chemotherapy, 2014",24100497.0,7H10,0.03-0.06,>16,2-4,1-2,>32,2.5-5,,8-16,,5-10,0.5-1,<0.5,,0.5-1,0.5-1,,,,,,,,ILLUMINA,1408947.0,Mycobacterium tuberculosis UT0082,2016-11-22 01:47:53,2013-12-13 17:39:03,"SRR1140675,SRR1062914,SRR1049656,SRR1049657",4,nan
SAMN02381024,SRS515080,SRR1049657,Uganda,PATRIC_20191206,"Masan, Korea or Kampala, Uganda","Lee Antimicrobial Agents and Chemotherapy, 2014",24100497.0,7H10,0.03-0.06,>16,2-4,1-2,>32,2.5-5,,8-16,,5-10,0.5-1,<0.5,,0.5-1,0.5-1,,,,,,,,ILLUMINA,1408947.0,Mycobacterium tuberculosis UT0082,2016-11-22 01:48:30,2013-12-13 17:39:03,"SRR1140675,SRR1062914,SRR1049656,SRR1049657",4,nan
SAMN02381025,SRS515081,SRR1049659,Uganda,PATRIC_20191206,"Masan, Korea or Kampala, Uganda","Lee Antimicrobial Agents and Chemotherapy, 2014",24100497.0,7H10,0.03-0.06,8-16,0.25-0.5,0.5-1,16-32,2.5-5,,8-16,,5-10,0.5-1,<0.5,,0.5-1,.25-.5,,,,,,,,ILLUMINA,1408948.0,Mycobacterium tuberculosis UT0083,2013-12-15 22:56:13,2013-12-13 17:39:04,"SRR1049659,SRR1140577,SRR1049658,SRR1062915",4,nan
SAMN02381025,SRS515081,SRR1140577,Uganda,PATRIC_20191206,"Masan, Korea or Kampala, Uganda","Lee Antimicrobial Agents and Chemotherapy, 2014",24100497.0,7H10,0.03-0.06,8-16,0.25-0.5,0.5-1,16-32,2.5-5,,8-16,,5-10,0.5-1,<0.5,,0.5-1,.25-.5,,,,,,,,ILLUMINA,1408948.0,Mycobacterium tuberculosis UT0083,2014-01-23 04:03:21,2014-01-23 03:49:33,"SRR1049659,SRR1140577,SRR1049658,SRR1062915",4,nan
SAMN02381025,SRS515081,SRR1049658,Uganda,PATRIC_20191206,"Masan, Korea or Kampala, Uganda","Lee Antimicrobial Agents and Chemotherapy, 2014",24100497.0,7H10,0.03-0.06,8-16,0.25-0.5,0.5-1,16-32,2.5-5,,8-16,,5-10,0.5-1,<0.5,,0.5-1,.25-.5,,,,,,,,ILLUMINA,1408948.0,Mycobacterium tuberculosis UT0083,2013-12-15 22:56:14,2013-12-13 17:39:04,"SRR1049659,SRR1140577,SRR1049658,SRR1062915",4,nan
SAMN02381025,SRS515081,SRR1062915,Uganda,PATRIC_20191206,"Masan, Korea or Kampala, Uganda","Lee Antimicrobial Agents and Chemotherapy, 2014",24100497.0,7H10,0.03-0.06,8-16,0.25-0.5,0.5-1,16-32,2.5-5,,8-16,,5-10,0.5-1,<0.5,,0.5-1,.25-.5,,,,,,,,ILLUMINA,1408948.0,Mycobacterium tuberculosis UT0083,2013-12-27 20:53:35,2013-12-27 20:48:11,"SRR1049659,SRR1140577,SRR1049658,SRR1062915",4,nan
SAMN02381026,SRS515082,SRR1049660,Uganda,PATRIC_20191206,"Masan, Korea or Kampala, Uganda","Lee Antimicrobial Agents and Chemotherapy, 2014",24100497.0,7H10,0.03-0.06,<0.12,<0.12,1-2,<0.25,1.2-2.5,,16-32,,1.2-2.5,0.5-1,<0.5,,.12-0.25,.25-.5,,,,,,,,ILLUMINA,1408949.0,Mycobacterium tuberculosis UT0084,2013-12-15 22:56:20,2013-12-13 17:39:05,"SRR1049660,SRR1049661,SRR1140591,SRR1062916",4,nan
SAMN02381026,SRS515082,SRR1049661,Uganda,PATRIC_20191206,"Masan, Korea or Kampala, Uganda","Lee Antimicrobial Agents and Chemotherapy, 2014",24100497.0,7H10,0.03-0.06,<0.12,<0.12,1-2,<0.25,1.2-2.5,,16-32,,1.2-2.5,0.5-1,<0.5,,.12-0.25,.25-.5,,,,,,,,ILLUMINA,1408949.0,Mycobacterium tuberculosis UT0084,2013-12-15 22:56:30,2013-12-13 17:39:05,"SRR1049660,SRR1049661,SRR1140591,SRR1062916",4,nan
SAMN02381026,SRS515082,SRR1140591,Uganda,PATRIC_20191206,"Masan, Korea or Kampala, Uganda","Lee Antimicrobial Agents and Chemotherapy, 2014",24100497.0,7H10,0.03-0.06,<0.12,<0.12,1-2,<0.25,1.2-2.5,,16-32,,1.2-2.5,0.5-1,<0.5,,.12-0.25,.25-.5,,,,,,,,ILLUMINA,1408949.0,Mycobacterium tuberculosis UT0084,2014-01-23 04:04:54,2014-01-23 03:52:34,"SRR1049660,SRR1049661,SRR1140591,SRR1062916",4,nan
SAMN02381026,SRS515082,SRR1062916,Uganda,PATRIC_20191206,"Masan, Korea or Kampala, Uganda","Lee Antimicrobial Agents and Chemotherapy, 2014",24100497.0,7H10,0.03-0.06,<0.12,<0.12,1-2,<0.25,1.2-2.5,,16-32,,1.2-2.5,0.5-1,<0.5,,.12-0.25,.25-.5,,,,,,,,ILLUMINA,1408949.0,Mycobacterium tuberculosis UT0084,2013-12-27 20:53:39,2013-12-27 20:48:12,"SRR1049660,SRR1049661,SRR1140591,SRR1062916",4,nan
SAMN02381027,SRS515083,SRR1049688,Uganda,PATRIC_20191206,"Masan, Korea or Kampala, Uganda","Lee Antimicrobial Agents and Chemotherapy, 2014",24100497.0,7H10,>4,>16,2-4,8-16,>32,20-40,,4-8,,0.6-1.2,>32,0.5-1,,0.25-0.5,>8,,,,,,,,ILLUMINA,1408950.0,Mycobacterium tuberculosis UT0085,2016-11-22 01:52:00,2013-12-13 17:43:03,"SRR1049688,SRR1049687,SRR1140694,SRR1062917",4,nan
SAMN02381027,SRS515083,SRR1049687,Uganda,PATRIC_20191206,"Masan, Korea or Kampala, Uganda","Lee Antimicrobial Agents and Chemotherapy, 2014",24100497.0,7H10,>4,>16,2-4,8-16,>32,20-40,,4-8,,0.6-1.2,>32,0.5-1,,0.25-0.5,>8,,,,,,,,ILLUMINA,1408950.0,Mycobacterium tuberculosis UT0085,2016-11-22 01:50:07,2013-12-13 17:43:03,"SRR1049688,SRR1049687,SRR1140694,SRR1062917",4,nan
SAMN02381027,SRS515083,SRR1140694,Uganda,PATRIC_20191206,"Masan, Korea or Kampala, Uganda","Lee Antimicrobial Agents and Chemotherapy, 2014",24100497.0,7H10,>4,>16,2-4,8-16,>32,20-40,,4-8,,0.6-1.2,>32,0.5-1,,0.25-0.5,>8,,,,,,,,ILLUMINA,1408950.0,Mycobacterium tuberculosis UT0085,2014-01-23 04:30:46,2014-01-23 04:28:10,"SRR1049688,SRR1049687,SRR1140694,SRR1062917",4,nan
SAMN02381027,SRS515083,SRR1062917,Uganda,PATRIC_20191206,"Masan, Korea or Kampala, Uganda","Lee Antimicrobial Agents and Chemotherapy, 2014",24100497.0,7H10,>4,>16,2-4,8-16,>32,20-40,,4-8,,0.6-1.2,>32,0.5-1,,0.25-0.5,>8,,,,,,,,ILLUMINA,1408950.0,Mycobacterium tuberculosis UT0085,2013-12-27 20:50:26,2013-12-27 20:49:03,"SRR1049688,SRR1049687,SRR1140694,SRR1062917",4,nan
SAMN02381028,SRS515084,SRR1062918,Uganda,PATRIC_20191206,"Masan, Korea or Kampala, Uganda","Lee Antimicrobial Agents and Chemotherapy, 2014",24100497.0,7H10,0.03-0.06,<0.12,<0.12,0.5-1,<0.25,0.6-1.2,,8-16,,0.6-1.2,8-16,<0.5,,.12-0.25,2-4,,,,,,,,ILLUMINA,1408951.0,Mycobacterium tuberculosis UT0087,2013-12-27 20:50:41,2013-12-27 20:49:04,"SRR1062918,SRR1049672,SRR1049673,SRR1140716",4,nan
SAMN02381028,SRS515084,SRR1049672,Uganda,PATRIC_20191206,"Masan, Korea or Kampala, Uganda","Lee Antimicrobial Agents and Chemotherapy, 2014",24100497.0,7H10,0.03-0.06,<0.12,<0.12,0.5-1,<0.25,0.6-1.2,,8-16,,0.6-1.2,8-16,<0.5,,.12-0.25,2-4,,,,,,,,ILLUMINA,1408951.0,Mycobacterium tuberculosis UT0087,2013-12-15 22:57:14,2013-12-13 17:41:10,"SRR1062918,SRR1049672,SRR1049673,SRR1140716",4,nan
SAMN02381028,SRS515084,SRR1049673,Uganda,PATRIC_20191206,"Masan, Korea or Kampala, Uganda","Lee Antimicrobial Agents and Chemotherapy, 2014",24100497.0,7H10,0.03-0.06,<0.12,<0.12,0.5-1,<0.25,0.6-1.2,,8-16,,0.6-1.2,8-16,<0.5,,.12-0.25,2-4,,,,,,,,ILLUMINA,1408951.0,Mycobacterium tuberculosis UT0087,2016-11-22 01:53:32,2013-12-13 17:41:09,"SRR1062918,SRR1049672,SRR1049673,SRR1140716",4,nan
SAMN02381028,SRS515084,SRR1140716,Uganda,PATRIC_20191206,"Masan, Korea or Kampala, Uganda","Lee Antimicrobial Agents and Chemotherapy, 2014",24100497.0,7H10,0.03-0.06,<0.12,<0.12,0.5-1,<0.25,0.6-1.2,,8-16,,0.6-1.2,8-16,<0.5,,.12-0.25,2-4,,,,,,,,ILLUMINA,1408951.0,Mycobacterium tuberculosis UT0087,2014-01-23 04:31:58,2014-01-23 04:29:11,"SRR1062918,SRR1049672,SRR1049673,SRR1140716",4,nan
SAMN02381029,SRS515085,SRR1140724,Uganda,PATRIC_20191206,"Masan, Korea or Kampala, Uganda","Lee Antimicrobial Agents and Chemotherapy, 2014",24100497.0,7H10,0.5-1,<0.12,<0.12,2-4,<0.25,1.2-2.5,,16-32,,20-40,0.25-0.5,<0.5,,8-16,<0.06,,,,,,,,ILLUMINA,1408952.0,Mycobacterium tuberculosis UT0088,2014-01-23 04:35:25,2014-01-23 04:30:09,"SRR1140724,SRR1049674,SRR1062919,SRR1049675",4,nan
SAMN02381029,SRS515085,SRR1049674,Uganda,PATRIC_20191206,"Masan, Korea or Kampala, Uganda","Lee Antimicrobial Agents and Chemotherapy, 2014",24100497.0,7H10,0.5-1,<0.12,<0.12,2-4,<0.25,1.2-2.5,,16-32,,20-40,0.25-0.5,<0.5,,8-16,<0.06,,,,,,,,ILLUMINA,1408952.0,Mycobacterium tuberculosis UT0088,2016-11-22 01:52:42,2013-12-13 17:41:11,"SRR1140724,SRR1049674,SRR1062919,SRR1049675",4,nan
SAMN02381029,SRS515085,SRR1062919,Uganda,PATRIC_20191206,"Masan, Korea or Kampala, Uganda","Lee Antimicrobial Agents and Chemotherapy, 2014",24100497.0,7H10,0.5-1,<0.12,<0.12,2-4,<0.25,1.2-2.5,,16-32,,20-40,0.25-0.5,<0.5,,8-16,<0.06,,,,,,,,ILLUMINA,1408952.0,Mycobacterium tuberculosis UT0088,2013-12-27 21:10:28,2013-12-27 20:49:05,"SRR1140724,SRR1049674,SRR1062919,SRR1049675",4,nan
SAMN02381029,SRS515085,SRR1049675,Uganda,PATRIC_20191206,"Masan, Korea or Kampala, Uganda","Lee Antimicrobial Agents and Chemotherapy, 2014",24100497.0,7H10,0.5-1,<0.12,<0.12,2-4,<0.25,1.2-2.5,,16-32,,20-40,0.25-0.5,<0.5,,8-16,<0.06,,,,,,,,ILLUMINA,1408952.0,Mycobacterium tuberculosis UT0088,2013-12-15 22:56:58,2013-12-13 17:41:11,"SRR1140724,SRR1049674,SRR1062919,SRR1049675",4,nan
SAMN02381030,SRS515086,SRR1140574,Uganda,PATRIC_20191206,"Masan, Korea or Kampala, Uganda","Lee Antimicrobial Agents and Chemotherapy, 2014",24100497.0,7H10,0.5-1,0.5-1,<0.12,4-8,1-2,0.3-0.6,,4-8,,<0.6,0.5-1,<0.5,,<0.12,<0.06,,,,,,,,ILLUMINA,1408953.0,Mycobacterium tuberculosis UT0089,2014-01-23 04:03:22,2014-01-23 03:35:04,"SRR1140574,SRR1062920,SRR1049677,SRR1049676",4,nan
SAMN02381030,SRS515086,SRR1062920,Uganda,PATRIC_20191206,"Masan, Korea or Kampala, Uganda","Lee Antimicrobial Agents and Chemotherapy, 2014",24100497.0,7H10,0.5-1,0.5-1,<0.12,4-8,1-2,0.3-0.6,,4-8,,<0.6,0.5-1,<0.5,,<0.12,<0.06,,,,,,,,ILLUMINA,1408953.0,Mycobacterium tuberculosis UT0089,2013-12-27 20:50:32,2013-12-27 20:49:06,"SRR1140574,SRR1062920,SRR1049677,SRR1049676",4,nan
SAMN02381030,SRS515086,SRR1049677,Uganda,PATRIC_20191206,"Masan, Korea or Kampala, Uganda","Lee Antimicrobial Agents and Chemotherapy, 2014",24100497.0,7H10,0.5-1,0.5-1,<0.12,4-8,1-2,0.3-0.6,,4-8,,<0.6,0.5-1,<0.5,,<0.12,<0.06,,,,,,,,ILLUMINA,1408953.0,Mycobacterium tuberculosis UT0089,2013-12-15 22:57:09,2013-12-13 17:41:13,"SRR1140574,SRR1062920,SRR1049677,SRR1049676",4,nan
SAMN02381030,SRS515086,SRR1049676,Uganda,PATRIC_20191206,"Masan, Korea or Kampala, Uganda","Lee Antimicrobial Agents and Chemotherapy, 2014",24100497.0,7H10,0.5-1,0.5-1,<0.12,4-8,1-2,0.3-0.6,,4-8,,<0.6,0.5-1,<0.5,,<0.12,<0.06,,,,,,,,ILLUMINA,1408953.0,Mycobacterium tuberculosis UT0089,2013-12-15 22:57:16,2013-12-13 17:41:13,"SRR1140574,SRR1062920,SRR1049677,SRR1049676",4,nan
SAMN02381031,SRS515087,SRR1049686,Uganda,PATRIC_20191206,"Masan, Korea or Kampala, Uganda","Lee Antimicrobial Agents and Chemotherapy, 2014",24100497.0,7H10,<0.03,<0.12,<0.12,1-2,0.25-0.5,0.6-1.2,,16-32,,>40,0.5-1,<0.5,,>16,.25-.5,,,,,,,,ILLUMINA,1408954.0,Mycobacterium tuberculosis UT0090,2016-11-22 01:52:13,2013-12-13 17:42:11,"SRR1049686,SRR1049685,SRR1062921,SRR1140641",4,nan
SAMN02381031,SRS515087,SRR1049685,Uganda,PATRIC_20191206,"Masan, Korea or Kampala, Uganda","Lee Antimicrobial Agents and Chemotherapy, 2014",24100497.0,7H10,<0.03,<0.12,<0.12,1-2,0.25-0.5,0.6-1.2,,16-32,,>40,0.5-1,<0.5,,>16,.25-.5,,,,,,,,ILLUMINA,1408954.0,Mycobacterium tuberculosis UT0090,2013-12-15 22:57:17,2013-12-13 17:42:11,"SRR1049686,SRR1049685,SRR1062921,SRR1140641",4,nan
SAMN02381031,SRS515087,SRR1062921,Uganda,PATRIC_20191206,"Masan, Korea or Kampala, Uganda","Lee Antimicrobial Agents and Chemotherapy, 2014",24100497.0,7H10,<0.03,<0.12,<0.12,1-2,0.25-0.5,0.6-1.2,,16-32,,>40,0.5-1,<0.5,,>16,.25-.5,,,,,,,,ILLUMINA,1408954.0,Mycobacterium tuberculosis UT0090,2013-12-27 20:53:40,2013-12-27 20:49:07,"SRR1049686,SRR1049685,SRR1062921,SRR1140641",4,nan
SAMN02381031,SRS515087,SRR1140641,Uganda,PATRIC_20191206,"Masan, Korea or Kampala, Uganda","Lee Antimicrobial Agents and Chemotherapy, 2014",24100497.0,7H10,<0.03,<0.12,<0.12,1-2,0.25-0.5,0.6-1.2,,16-32,,>40,0.5-1,<0.5,,>16,.25-.5,,,,,,,,ILLUMINA,1408954.0,Mycobacterium tuberculosis UT0090,2014-01-23 04:29:16,2014-01-23 04:25:12,"SRR1049686,SRR1049685,SRR1062921,SRR1140641",4,nan
SAMN02381032,SRS515088,SRR1062922,Uganda,PATRIC_20191206,"Masan, Korea or Kampala, Uganda","Lee Antimicrobial Agents and Chemotherapy, 2014",24100497.0,7H10,<0.03,>16,0.25-0.5,1-2,>32,1.2-2.5,,8-16,,>40,0.5-1,<0.5,,>16,0.5-1,,,,,,,,ILLUMINA,1408955.0,Mycobacterium tuberculosis UT0091,2013-12-27 21:40:03,2013-12-27 21:38:03,"SRR1062922,SRR1049713,SRR1049712,SRR1140676",4,nan
SAMN02381032,SRS515088,SRR1049713,Uganda,PATRIC_20191206,"Masan, Korea or Kampala, Uganda","Lee Antimicrobial Agents and Chemotherapy, 2014",24100497.0,7H10,<0.03,>16,0.25-0.5,1-2,>32,1.2-2.5,,8-16,,>40,0.5-1,<0.5,,>16,0.5-1,,,,,,,,ILLUMINA,1408955.0,Mycobacterium tuberculosis UT0091,2016-11-22 01:56:16,2013-12-13 18:27:03,"SRR1062922,SRR1049713,SRR1049712,SRR1140676",4,nan
SAMN02381032,SRS515088,SRR1049712,Uganda,PATRIC_20191206,"Masan, Korea or Kampala, Uganda","Lee Antimicrobial Agents and Chemotherapy, 2014",24100497.0,7H10,<0.03,>16,0.25-0.5,1-2,>32,1.2-2.5,,8-16,,>40,0.5-1,<0.5,,>16,0.5-1,,,,,,,,ILLUMINA,1408955.0,Mycobacterium tuberculosis UT0091,2016-11-22 01:57:00,2013-12-13 18:27:03,"SRR1062922,SRR1049713,SRR1049712,SRR1140676",4,nan
SAMN02381032,SRS515088,SRR1140676,Uganda,PATRIC_20191206,"Masan, Korea or Kampala, Uganda","Lee Antimicrobial Agents and Chemotherapy, 2014",24100497.0,7H10,<0.03,>16,0.25-0.5,1-2,>32,1.2-2.5,,8-16,,>40,0.5-1,<0.5,,>16,0.5-1,,,,,,,,ILLUMINA,1408955.0,Mycobacterium tuberculosis UT0091,2014-01-23 04:29:29,2014-01-23 04:27:05,"SRR1062922,SRR1049713,SRR1049712,SRR1140676",4,nan
SAMN02381033,SRS515089,SRR1049716,Uganda,PATRIC_20191206,"Masan, Korea or Kampala, Uganda","Lee Antimicrobial Agents and Chemotherapy, 2014",24100497.0,7H10,<0.03,<0.12,<0.12,0.5-1,0.25-0.5,0.3-0.6,,16-32,,0.6-1.2,0.25-0.5,<0.5,,.12-0.25,0.12-0.25,,,,,,,,ILLUMINA,1408956.0,Mycobacterium tuberculosis UT0092,2013-12-15 22:57:14,2013-12-13 18:28:04,"SRR1049716,SRR1049715,SRR1062923,SRR1140592",4,nan
SAMN02381033,SRS515089,SRR1049715,Uganda,PATRIC_20191206,"Masan, Korea or Kampala, Uganda","Lee Antimicrobial Agents and Chemotherapy, 2014",24100497.0,7H10,<0.03,<0.12,<0.12,0.5-1,0.25-0.5,0.3-0.6,,16-32,,0.6-1.2,0.25-0.5,<0.5,,.12-0.25,0.12-0.25,,,,,,,,ILLUMINA,1408956.0,Mycobacterium tuberculosis UT0092,2016-11-22 01:56:13,2013-12-13 18:28:04,"SRR1049716,SRR1049715,SRR1062923,SRR1140592",4,nan
SAMN02381033,SRS515089,SRR1062923,Uganda,PATRIC_20191206,"Masan, Korea or Kampala, Uganda","Lee Antimicrobial Agents and Chemotherapy, 2014",24100497.0,7H10,<0.03,<0.12,<0.12,0.5-1,0.25-0.5,0.3-0.6,,16-32,,0.6-1.2,0.25-0.5,<0.5,,.12-0.25,0.12-0.25,,,,,,,,ILLUMINA,1408956.0,Mycobacterium tuberculosis UT0092,2013-12-27 21:39:58,2013-12-27 21:38:04,"SRR1049716,SRR1049715,SRR1062923,SRR1140592",4,nan
