name,drug_code,range,plate,Medium
SAMEA5570070,KAN,"[2.0,2.0]",UKMYC5,UKMYC5
SAMEA5570070,LFX,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA5570070,LZD,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA5570070,MB,"(2,)",UKMYC5,UKMYC5
SAMEA5570070,MXF,"[0.25,0.25]",UKMYC5,UKMYC5
SAMEA5570070,RIF,"(4,)",UKMYC5,UKMYC5
SAMEA5570071,AMK,"[0,0.25]",UKMYC5,UKMYC5
SAMEA5570071,BDQ,"[0,0.015]",UKMYC5,UKMYC5
SAMEA5570071,CFZ,"[0,0.06]",UKMYC5,UKMYC5
SAMEA5570071,DLM,"[0,0.015]",UKMYC5,UKMYC5
SAMEA5570071,EMB,"[8.0,8.0]",UKMYC5,UKMYC5
SAMEA5570071,ETO,"(8,)",UKMYC5,UKMYC5
SAMEA5570071,INH,"[1.6,1.6]",UKMYC5,UKMYC5
SAMEA5570071,KAN,"[0,1]",UKMYC5,UKMYC5
SAMEA5570071,LFX,"[0,0.12]",UKMYC5,UKMYC5
SAMEA5570071,LZD,"[0.12,0.12]",UKMYC5,UKMYC5
SAMEA5570071,MB,"[1.0,1.0]",UKMYC5,UKMYC5
SAMEA5570071,MXF,"[0,0.06]",UKMYC5,UKMYC5
SAMEA5570071,RIF,"(4,)",UKMYC5,UKMYC5
SAMEA5570072,AMK,"(8,)",UKMYC5,UKMYC5
SAMEA5570072,BDQ,"[0.06,0.06]",UKMYC5,UKMYC5
SAMEA5570072,CFZ,"[0.12,0.12]",UKMYC5,UKMYC5
SAMEA5570072,DLM,"[0,0.015]",UKMYC5,UKMYC5
SAMEA5570072,EMB,"[8.0,8.0]",UKMYC5,UKMYC5
SAMEA5570072,ETO,"(8,)",UKMYC5,UKMYC5
SAMEA5570072,INH,"[1.6,1.6]",UKMYC5,UKMYC5
SAMEA5570072,KAN,"(16,)",UKMYC5,UKMYC5
SAMEA5570072,LFX,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA5570072,LZD,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA5570072,MB,"(2,)",UKMYC5,UKMYC5
SAMEA5570072,MXF,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA5570072,RIF,"(4,)",UKMYC5,UKMYC5
SAMEA5570073,AMK,"[0,0.25]",UKMYC5,UKMYC5
SAMEA5570073,BDQ,"[0.03,0.03]",UKMYC5,UKMYC5
SAMEA5570073,CFZ,"[0.12,0.12]",UKMYC5,UKMYC5
SAMEA5570073,DLM,"[0,0.015]",UKMYC5,UKMYC5
SAMEA5570073,EMB,"[8.0,8.0]",UKMYC5,UKMYC5
SAMEA5570073,ETO,"(8,)",UKMYC5,UKMYC5
SAMEA5570073,INH,"[0.8,0.8]",UKMYC5,UKMYC5
SAMEA5570073,KAN,"[0,1]",UKMYC5,UKMYC5
SAMEA5570073,LFX,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA5570073,LZD,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA5570073,MB,"(2,)",UKMYC5,UKMYC5
SAMEA5570073,RIF,"(4,)",UKMYC5,UKMYC5
SAMEA5570074,AMK,"(8,)",UKMYC5,UKMYC5
SAMEA5570074,BDQ,"[0,0.015]",UKMYC5,UKMYC5
SAMEA5570074,CFZ,"[0,0.06]",UKMYC5,UKMYC5
SAMEA5570074,DLM,"[0,0.015]",UKMYC5,UKMYC5
SAMEA5570074,EMB,"[8.0,8.0]",UKMYC5,UKMYC5
SAMEA5570074,ETO,"[4.0,4.0]",UKMYC5,UKMYC5
SAMEA5570074,INH,"[1.6,1.6]",UKMYC5,UKMYC5
SAMEA5570074,KAN,"(16,)",UKMYC5,UKMYC5
SAMEA5570074,MB,"(2,)",UKMYC5,UKMYC5
SAMEA5570074,MXF,"(4,)",UKMYC5,UKMYC5
SAMEA5570074,RIF,"(4,)",UKMYC5,UKMYC5
SAMEA5570075,AMK,"(8,)",UKMYC5,UKMYC5
SAMEA5570075,BDQ,"[0,0.015]",UKMYC5,UKMYC5
SAMEA5570075,CFZ,"[0,0.06]",UKMYC5,UKMYC5
SAMEA5570075,DLM,"[0,0.015]",UKMYC5,UKMYC5
SAMEA5570075,EMB,"[8.0,8.0]",UKMYC5,UKMYC5
SAMEA5570075,ETO,"[2.0,2.0]",UKMYC5,UKMYC5
SAMEA5570075,INH,"[1.6,1.6]",UKMYC5,UKMYC5
SAMEA5570075,KAN,"(16,)",UKMYC5,UKMYC5
SAMEA5570075,LFX,"[0.25,0.25]",UKMYC5,UKMYC5
SAMEA5570075,LZD,"[0.25,0.25]",UKMYC5,UKMYC5
SAMEA5570075,MB,"[0.12,0.12]",UKMYC5,UKMYC5
SAMEA5570075,MXF,"[0.25,0.25]",UKMYC5,UKMYC5
SAMEA5570075,RIF,"(4,)",UKMYC5,UKMYC5
SAMEA5570076,AMK,"(8,)",UKMYC5,UKMYC5
SAMEA5570076,BDQ,"[0.03,0.03]",UKMYC5,UKMYC5
SAMEA5570076,CFZ,"[0,0.06]",UKMYC5,UKMYC5
SAMEA5570076,DLM,"[0,0.015]",UKMYC5,UKMYC5
SAMEA5570076,EMB,"(8,)",UKMYC5,UKMYC5
SAMEA5570076,ETO,"[4.0,4.0]",UKMYC5,UKMYC5
SAMEA5570076,INH,"(1.6,)",UKMYC5,UKMYC5
SAMEA5570076,KAN,"(16,)",UKMYC5,UKMYC5
SAMEA5570076,LFX,"[4.0,4.0]",UKMYC5,UKMYC5
SAMEA5570076,LZD,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA5570076,MB,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA5570076,MXF,"[2.0,2.0]",UKMYC5,UKMYC5
SAMEA5570076,RIF,"(4,)",UKMYC5,UKMYC5
SAMEA5570077,AMK,"(8,)",UKMYC5,UKMYC5
SAMEA5570077,BDQ,"[0,0.015]",UKMYC5,UKMYC5
SAMEA5570077,CFZ,"[0,0.06]",UKMYC5,UKMYC5
SAMEA5570077,DLM,"[0,0.015]",UKMYC5,UKMYC5
SAMEA5570077,EMB,"[4.0,4.0]",UKMYC5,UKMYC5
SAMEA5570077,ETO,"[8.0,8.0]",UKMYC5,UKMYC5
SAMEA5570077,INH,"[0.8,0.8]",UKMYC5,UKMYC5
SAMEA5570077,KAN,"(16,)",UKMYC5,UKMYC5
SAMEA5570077,LZD,"[0.06,0.06]",UKMYC5,UKMYC5
SAMEA5570077,MXF,"[0.12,0.12]",UKMYC5,UKMYC5
SAMEA5606683,PMD,"(0.0625,0.125]",MGIT,MGIT
SAMEA5606684,PMD,"(0.125,0.25]",MGIT,MGIT
SAMEA5606685,PMD,"(0.25,0.5]",MGIT,MGIT
SAMEA5606686,PMD,"(0.125,0.25]",MGIT,MGIT
SAMEA5606687,PMD,"(0.125,0.25]",MGIT,MGIT
SAMEA5606688,PMD,"(0.125,0.25]",MGIT,MGIT
SAMEA5606689,PMD,"(0.0625,0.125]",MGIT,MGIT
SAMEA5606690,PMD,"(0.0625,0.125]",MGIT,MGIT
SAMEA5606691,PMD,"(0.0625,0.125]",MGIT,MGIT
SAMEA5606692,PMD,"(0.125,0.25]",MGIT,MGIT
SAMEA5606693,PMD,"(0.125,0.25]",MGIT,MGIT
SAMEA5606694,PMD,"(0.015,0.03]",MGIT,MGIT
SAMEA5606695,PMD,"(0.5,1]",MGIT,MGIT
SAMEA5606696,PMD,"(0.125,0.25]",MGIT,MGIT
SAMEA5606697,PMD,"(0.25,0.5]",MGIT,MGIT
SAMEA5606698,PMD,"(0.0625,0.125]",MGIT,MGIT
SAMEA5606699,PMD,"(0.0625,0.125]",MGIT,MGIT
SAMEA5606700,PMD,"(0.0625,0.125]",MGIT,MGIT
SAMEA5854652,PMD,"(1,2]",MGIT,MGIT
SAMEA6086624,PMD,"(1,2]",MGIT,MGIT
SAMEA6086625,PMD,"(1,2]",MGIT,MGIT
SAMEA6086626,PMD,"(1,2]",MGIT,MGIT
SAMEA6086627,PMD,"(1,2]",MGIT,MGIT
SAMEA6086628,PMD,"(1,2]",MGIT,MGIT
SAMEA6086629,PMD,"(1,2]",MGIT,MGIT
SAMEA6086630,PMD,"(1,2]",MGIT,MGIT
SAMEA6086631,PMD,"(1,2]",MGIT,MGIT
SAMEA6797468,PMD,"(0.5,1]",MGIT,MGIT
SAMEA6797469,PMD,"(0.5,1]",MGIT,MGIT
SAMEA6797470,PMD,"(0.5,1]",MGIT,MGIT
SAMEA6797471,PMD,"(0.5,1]",MGIT,MGIT
SAMEA6797472,PMD,"(0.25,0.5]",MGIT,MGIT
SAMEA6873575,PMD,"(0.5,1]",MGIT,MGIT
SAMEA6873576,PMD,"(0.5,1]",MGIT,MGIT
SAMEA6873577,PMD,"(0.5,1]",MGIT,MGIT
SAMEA6873578,PMD,"(0.5,1]",MGIT,MGIT
SAMEA6873579,PMD,"(0.5,1]",MGIT,MGIT
SAMEA6873580,PMD,"(0.25,0.5]",MGIT,MGIT
SAMEA6873581,PMD,"(0.5,1]",MGIT,MGIT
SAMEA6873582,PMD,"(0.125,0.25]",MGIT,MGIT
SAMEA6873583,PMD,"(0.5,1]",MGIT,MGIT
SAMEA6873584,PMD,"(0.5,1]",MGIT,MGIT
SAMEA6873585,PMD,"(0.5,1]",MGIT,MGIT
SAMEA6873586,PMD,"(0.5,1]",MGIT,MGIT
SAMEA6873587,PMD,"(0.5,1]",MGIT,MGIT
SAMEA6873588,PMD,"(0.5,1]",MGIT,MGIT
SAMEA6873589,PMD,"(0.5,1]",MGIT,MGIT
SAMEA6873590,PMD,"(0.25,0.5]",MGIT,MGIT
SAMEA6873591,PMD,"(0.5,1]",MGIT,MGIT
SAMEA6873592,PMD,"(0.25,0.5]",MGIT,MGIT
SAMEA6873593,PMD,"(0.5,1]",MGIT,MGIT
SAMEA6873594,PMD,"(0.5,1]",MGIT,MGIT
SAMEA6873595,PMD,"(0.5,1]",MGIT,MGIT
SAMEA6873596,PMD,"(0.5,1]",MGIT,MGIT
SAMEA6873597,PMD,"(0.25,0.5]",MGIT,MGIT
SAMEA6873598,PMD,"(0.25,0.5]",MGIT,MGIT
SAMEA6873599,PMD,"(0.25,0.5]",MGIT,MGIT
SAMEA6873600,PMD,"(0.125,0.25]",MGIT,MGIT
SAMEA6873601,PMD,"(0.5,1]",MGIT,MGIT
SAMEA6873602,PMD,"(0.125,0.25]",MGIT,MGIT
SAMEA7524713,AMK,"[0,0.25]",UKMYC5,UKMYC5
SAMEA7524713,BDQ,"(2,)",UKMYC5,UKMYC5
SAMEA7524713,CFZ,"(4,)",UKMYC5,UKMYC5
SAMEA7524713,DLM,"(1,)",UKMYC5,UKMYC5
SAMEA7524713,EMB,"(8,)",UKMYC5,UKMYC5
SAMEA7524713,ETO,"(8,)",UKMYC5,UKMYC5
SAMEA7524713,INH,"(1.6,)",UKMYC5,UKMYC5
SAMEA7524713,KAN,"[4.0,4.0]",UKMYC5,UKMYC5
SAMEA7524713,LFX,"[4.0,4.0]",UKMYC5,UKMYC5
SAMEA7524713,LZD,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA7524713,MB,"(2,)",UKMYC5,UKMYC5
SAMEA7524713,RIF,"(4,)",UKMYC5,UKMYC5
SAMEA7524714,AMK,"[0,0.25]",UKMYC5,UKMYC5
SAMEA7524714,DLM,"(1,)",UKMYC5,UKMYC5
SAMEA7524714,EMB,"(8,)",UKMYC5,UKMYC5
SAMEA7524714,ETO,"(8,)",UKMYC5,UKMYC5
SAMEA7524714,INH,"(1.6,)",UKMYC5,UKMYC5
SAMEA7524714,MB,"(2,)",UKMYC5,UKMYC5
SAMEA7524714,RIF,"[0.25,0.25]",UKMYC5,UKMYC5
SAMEA7524715,AMK,"[0,0.25]",UKMYC5,UKMYC5
SAMEA7524715,BDQ,"[0,0.015]",UKMYC5,UKMYC5
SAMEA7524715,EMB,"[4.0,4.0]",UKMYC5,UKMYC5
SAMEA7524715,INH,"[1.6,1.6]",UKMYC5,UKMYC5
SAMEA7524715,KAN,"[0,1]",UKMYC5,UKMYC5
SAMEA7524715,LFX,"[0.25,0.25]",UKMYC5,UKMYC5
SAMEA7524715,LZD,"[0.25,0.25]",UKMYC5,UKMYC5
SAMEA7524715,MB,"[0.25,0.25]",UKMYC5,UKMYC5
SAMEA7524715,MXF,"[0.25,0.25]",UKMYC5,UKMYC5
SAMEA7524715,RIF,"[1.0,1.0]",UKMYC5,UKMYC5
SAMEA7524716,AMK,"[0,0.25]",UKMYC5,UKMYC5
SAMEA7524716,BDQ,"[0.03,0.03]",UKMYC5,UKMYC5
SAMEA7524716,CFZ,"[0,0.06]",UKMYC5,UKMYC5
SAMEA7524716,DLM,"[0.06,0.06]",UKMYC5,UKMYC5
SAMEA7524716,INH,"(1.6,)",UKMYC5,UKMYC5
SAMEA7524716,KAN,"[0,1]",UKMYC5,UKMYC5
SAMEA7524716,LZD,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA7524716,MB,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA7524716,RIF,"(4,)",UKMYC5,UKMYC5
SAMEA7524717,AMK,"[0,0.25]",UKMYC5,UKMYC5
SAMEA7524717,BDQ,"[0,0.015]",UKMYC5,UKMYC5
SAMEA7524717,CFZ,"[0,0.06]",UKMYC5,UKMYC5
SAMEA7524717,DLM,"[0,0.015]",UKMYC5,UKMYC5
SAMEA7524717,EMB,"[2.0,2.0]",UKMYC5,UKMYC5
SAMEA7524717,ETO,"[2.0,2.0]",UKMYC5,UKMYC5
SAMEA7524717,INH,"(1.6,)",UKMYC5,UKMYC5
SAMEA7524717,KAN,"[0,1]",UKMYC5,UKMYC5
SAMEA7524717,LZD,"[0.12,0.12]",UKMYC5,UKMYC5
SAMEA7524717,MB,"[0,0.06]",UKMYC5,UKMYC5
SAMEA7524717,MXF,"[2.0,2.0]",UKMYC5,UKMYC5
SAMEA7524718,AMK,"[0,0.25]",UKMYC5,UKMYC5
SAMEA7524718,BDQ,"[0.03,0.03]",UKMYC5,UKMYC5
SAMEA7524718,CFZ,"[0,0.06]",UKMYC5,UKMYC5
SAMEA7524718,DLM,"[0,0.015]",UKMYC5,UKMYC5
SAMEA7524718,EMB,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA7524718,ETO,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA7524718,INH,"[0,0.025]",UKMYC5,UKMYC5
SAMEA7524718,KAN,"[0,1]",UKMYC5,UKMYC5
SAMEA7524718,LFX,"[0.25,0.25]",UKMYC5,UKMYC5
SAMEA7524718,LZD,"[0.25,0.25]",UKMYC5,UKMYC5
SAMEA7524718,MB,"(2,)",UKMYC5,UKMYC5
SAMEA7524718,MXF,"[0,0.06]",UKMYC5,UKMYC5
SAMEA7524718,RIF,"(4,)",UKMYC5,UKMYC5
SAMEA7524719,AMK,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA7524719,EMB,"(8,)",UKMYC5,UKMYC5
SAMEA7524719,ETO,"[4.0,4.0]",UKMYC5,UKMYC5
SAMEA7524719,INH,"(1.6,)",UKMYC5,UKMYC5
SAMEA7524719,KAN,"[8.0,8.0]",UKMYC5,UKMYC5
SAMEA7524719,LFX,"(8,)",UKMYC5,UKMYC5
SAMEA7524719,MB,"(2,)",UKMYC5,UKMYC5
SAMEA7524719,MXF,"(4,)",UKMYC5,UKMYC5
SAMEA7524719,RIF,"(4,)",UKMYC5,UKMYC5
SAMEA7524722,AMK,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA7524722,DLM,"[0,0.015]",UKMYC5,UKMYC5
SAMEA7524722,EMB,"(8,)",UKMYC5,UKMYC5
SAMEA7524722,INH,"(1.6,)",UKMYC5,UKMYC5
SAMEA7524722,KAN,"[2.0,2.0]",UKMYC5,UKMYC5
SAMEA7524722,LFX,"[8.0,8.0]",UKMYC5,UKMYC5
SAMEA7524722,MB,"(2,)",UKMYC5,UKMYC5
SAMEA7524722,MXF,"(4,)",UKMYC5,UKMYC5
SAMEA7524722,RIF,"(4,)",UKMYC5,UKMYC5
SAMEA7524723,AMK,"[0,0.25]",UKMYC5,UKMYC5
SAMEA7524723,BDQ,"[0.06,0.06]",UKMYC5,UKMYC5
SAMEA7524723,DLM,"[0.03,0.03]",UKMYC5,UKMYC5
SAMEA7524723,EMB,"[4.0,4.0]",UKMYC5,UKMYC5
SAMEA7524723,ETO,"[2.0,2.0]",UKMYC5,UKMYC5
SAMEA7524723,INH,"(1.6,)",UKMYC5,UKMYC5
SAMEA7524723,KAN,"[0,1]",UKMYC5,UKMYC5
SAMEA7524723,LZD,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA7524723,MB,"(2,)",UKMYC5,UKMYC5
SAMEA7524723,MXF,"[0.12,0.12]",UKMYC5,UKMYC5
SAMEA7524723,RIF,"(4,)",UKMYC5,UKMYC5
SAMEA7524724,AMK,"[0,0.25]",UKMYC5,UKMYC5
SAMEA7524724,BDQ,"[0.03,0.03]",UKMYC5,UKMYC5
SAMEA7524724,CFZ,"[0,0.06]",UKMYC5,UKMYC5
SAMEA7524724,DLM,"[0,0.015]",UKMYC5,UKMYC5
SAMEA7524724,EMB,"[1.0,1.0]",UKMYC5,UKMYC5
SAMEA7524724,ETO,"[2.0,2.0]",UKMYC5,UKMYC5
SAMEA7524724,INH,"[0.05,0.05]",UKMYC5,UKMYC5
SAMEA7524724,KAN,"[0,1]",UKMYC5,UKMYC5
SAMEA7524724,LFX,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA7524724,LZD,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA7524724,MB,"[0,0.06]",UKMYC5,UKMYC5
SAMEA7524724,MXF,"[0.25,0.25]",UKMYC5,UKMYC5
SAMEA7524724,RIF,"[0,0.06]",UKMYC5,UKMYC5
SAMEA7524725,AMK,"[0,0.25]",UKMYC5,UKMYC5
SAMEA7524725,BDQ,"[0,0.015]",UKMYC5,UKMYC5
SAMEA7524725,CFZ,"[0,0.06]",UKMYC5,UKMYC5
SAMEA7524725,DLM,"[0,0.015]",UKMYC5,UKMYC5
SAMEA7524725,EMB,"[2.0,2.0]",UKMYC5,UKMYC5
SAMEA7524725,ETO,"[1.0,1.0]",UKMYC5,UKMYC5
SAMEA7524725,INH,"[1.6,1.6]",UKMYC5,UKMYC5
SAMEA7524725,KAN,"[0,1]",UKMYC5,UKMYC5
SAMEA7524725,LFX,"[0.25,0.25]",UKMYC5,UKMYC5
SAMEA7524725,LZD,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA7524725,MB,"(2,)",UKMYC5,UKMYC5
SAMEA7524725,MXF,"[0.25,0.25]",UKMYC5,UKMYC5
SAMEA7524725,RIF,"(4,)",UKMYC5,UKMYC5
SAMEA7524726,AMK,"[0,0.25]",UKMYC5,UKMYC5
SAMEA7524726,DLM,"[0,0.015]",UKMYC5,UKMYC5
SAMEA7524726,ETO,"[2.0,2.0]",UKMYC5,UKMYC5
SAMEA7524726,KAN,"[0,1]",UKMYC5,UKMYC5
SAMEA7524726,MB,"(2,)",UKMYC5,UKMYC5
SAMEA7524726,MXF,"[0,0.06]",UKMYC5,UKMYC5
SAMEA7524726,RIF,"(4,)",UKMYC5,UKMYC5
SAMEA7524727,AMK,"[0,0.25]",UKMYC5,UKMYC5
SAMEA7524727,BDQ,"[0,0.015]",UKMYC5,UKMYC5
SAMEA7524727,KAN,"[0,1]",UKMYC5,UKMYC5
SAMEA7524727,LFX,"[0,0.12]",UKMYC5,UKMYC5
SAMEA7524727,MXF,"[0,0.06]",UKMYC5,UKMYC5
SAMEA7524728,AMK,"[0,0.25]",UKMYC5,UKMYC5
SAMEA7524728,BDQ,"[0,0.015]",UKMYC5,UKMYC5
SAMEA7524728,CFZ,"[0,0.06]",UKMYC5,UKMYC5
SAMEA7524728,EMB,"(8,)",UKMYC5,UKMYC5
SAMEA7524728,ETO,"(8,)",UKMYC5,UKMYC5
SAMEA7524728,INH,"(1.6,)",UKMYC5,UKMYC5
SAMEA7524728,LFX,"(8,)",UKMYC5,UKMYC5
SAMEA7524728,MB,"(2,)",UKMYC5,UKMYC5
SAMEA7524728,MXF,"(4,)",UKMYC5,UKMYC5
SAMEA7524728,RIF,"(4,)",UKMYC5,UKMYC5
SAMEA7524729,AMK,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA7524729,BDQ,"[0.03,0.03]",UKMYC5,UKMYC5
SAMEA7524729,CFZ,"[0,0.06]",UKMYC5,UKMYC5
SAMEA7524729,DLM,"[0.03,0.03]",UKMYC5,UKMYC5
SAMEA7524729,EMB,"[1.0,1.0]",UKMYC5,UKMYC5
SAMEA7524729,ETO,"[1.0,1.0]",UKMYC5,UKMYC5
SAMEA7524729,INH,"[0.05,0.05]",UKMYC5,UKMYC5
SAMEA7524729,KAN,"[2.0,2.0]",UKMYC5,UKMYC5
SAMEA7524729,LFX,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA7524729,LZD,"[1.0,1.0]",UKMYC5,UKMYC5
SAMEA7524729,MB,"[0,0.06]",UKMYC5,UKMYC5
SAMEA7524729,MXF,"[0.12,0.12]",UKMYC5,UKMYC5
SAMEA7524730,AMK,"(8,)",UKMYC5,UKMYC5
SAMEA7524730,BDQ,"[0,0.015]",UKMYC5,UKMYC5
SAMEA7524730,CFZ,"[0,0.06]",UKMYC5,UKMYC5
SAMEA7524730,DLM,"[0,0.015]",UKMYC5,UKMYC5
SAMEA7524730,EMB,"[8.0,8.0]",UKMYC5,UKMYC5
SAMEA7524730,ETO,"(8,)",UKMYC5,UKMYC5
SAMEA7524730,INH,"(1.6,)",UKMYC5,UKMYC5
SAMEA7524730,KAN,"(16,)",UKMYC5,UKMYC5
SAMEA7524730,LFX,"(8,)",UKMYC5,UKMYC5
SAMEA7524730,LZD,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA7524730,MB,"(2,)",UKMYC5,UKMYC5
SAMEA7524730,MXF,"(4,)",UKMYC5,UKMYC5
SAMEA7524730,RIF,"(4,)",UKMYC5,UKMYC5
SAMEA7524733,AMK,"[0,0.25]",UKMYC5,UKMYC5
SAMEA7524733,BDQ,"[0.12,0.12]",UKMYC5,UKMYC5
SAMEA7524733,CFZ,"[0.12,0.12]",UKMYC5,UKMYC5
SAMEA7524733,DLM,"[0.03,0.03]",UKMYC5,UKMYC5
SAMEA7524733,EMB,"[4.0,4.0]",UKMYC5,UKMYC5
SAMEA7524733,ETO,"[2.0,2.0]",UKMYC5,UKMYC5
SAMEA7524733,INH,"(1.6,)",UKMYC5,UKMYC5
SAMEA7524733,KAN,"[0,1]",UKMYC5,UKMYC5
SAMEA7524733,LFX,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA7524733,MB,"(2,)",UKMYC5,UKMYC5
SAMEA7524733,RIF,"(4,)",UKMYC5,UKMYC5
SAMEA7524734,AMK,"[0,0.25]",UKMYC5,UKMYC5
SAMEA7524734,BDQ,"[0,0.015]",UKMYC5,UKMYC5
SAMEA7524734,CFZ,"[0,0.06]",UKMYC5,UKMYC5
SAMEA7524734,DLM,"[0.03,0.03]",UKMYC5,UKMYC5
SAMEA7524734,EMB,"[1.0,1.0]",UKMYC5,UKMYC5
SAMEA7524734,INH,"[0,0.025]",UKMYC5,UKMYC5
SAMEA7524734,LFX,"[4.0,4.0]",UKMYC5,UKMYC5
SAMEA7524734,LZD,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA7524734,MB,"[0,0.06]",UKMYC5,UKMYC5
SAMEA7524734,RIF,"[0,0.06]",UKMYC5,UKMYC5
SAMEA7524735,AMK,"[0,0.25]",UKMYC5,UKMYC5
SAMEA7524735,BDQ,"[0.03,0.03]",UKMYC5,UKMYC5
SAMEA7524735,CFZ,"[0,0.06]",UKMYC5,UKMYC5
SAMEA7524735,ETO,"[2.0,2.0]",UKMYC5,UKMYC5
SAMEA7524735,INH,"(1.6,)",UKMYC5,UKMYC5
SAMEA7524735,KAN,"[0,1]",UKMYC5,UKMYC5
SAMEA7524735,LFX,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA7524735,LZD,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA7524735,MB,"[0,0.06]",UKMYC5,UKMYC5
SAMEA7524735,MXF,"[0.12,0.12]",UKMYC5,UKMYC5
SAMEA7524736,AMK,"[0,0.25]",UKMYC5,UKMYC5
SAMEA7524736,BDQ,"[0.03,0.03]",UKMYC5,UKMYC5
SAMEA7524736,CFZ,"[0,0.06]",UKMYC5,UKMYC5
SAMEA7524736,DLM,"[0,0.015]",UKMYC5,UKMYC5
SAMEA7524736,INH,"[0,0.025]",UKMYC5,UKMYC5
SAMEA7524736,LFX,"[0.25,0.25]",UKMYC5,UKMYC5
SAMEA7524736,MB,"[0,0.06]",UKMYC5,UKMYC5
SAMEA7524737,AMK,"[0,0.25]",UKMYC5,UKMYC5
SAMEA7524737,BDQ,"[0,0.015]",UKMYC5,UKMYC5
SAMEA7524737,CFZ,"[0,0.06]",UKMYC5,UKMYC5
SAMEA7524737,DLM,"[0,0.015]",UKMYC5,UKMYC5
SAMEA7524737,EMB,"[4.0,4.0]",UKMYC5,UKMYC5
SAMEA7524737,ETO,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA7524737,INH,"(1.6,)",UKMYC5,UKMYC5
SAMEA7524737,KAN,"[0,1]",UKMYC5,UKMYC5
SAMEA7524737,LFX,"[0.25,0.25]",UKMYC5,UKMYC5
SAMEA7524737,LZD,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA7524737,MB,"(2,)",UKMYC5,UKMYC5
SAMEA7524737,RIF,"(4,)",UKMYC5,UKMYC5
SAMEA7524739,AMK,"[0,0.25]",UKMYC5,UKMYC5
SAMEA7524739,CFZ,"[0,0.06]",UKMYC5,UKMYC5
SAMEA7524739,EMB,"[1.0,1.0]",UKMYC5,UKMYC5
SAMEA7524739,ETO,"[1.0,1.0]",UKMYC5,UKMYC5
SAMEA7524739,INH,"[0.05,0.05]",UKMYC5,UKMYC5
SAMEA7524739,KAN,"[2.0,2.0]",UKMYC5,UKMYC5
SAMEA7524739,LFX,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA7524739,LZD,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA7524739,MB,"[0,0.06]",UKMYC5,UKMYC5
SAMEA7524739,MXF,"[0.25,0.25]",UKMYC5,UKMYC5
SAMEA7524739,RIF,"[0.12,0.12]",UKMYC5,UKMYC5
SAMEA7524740,AMK,"[0,0.25]",UKMYC5,UKMYC5
SAMEA7524740,BDQ,"[0,0.015]",UKMYC5,UKMYC5
SAMEA7524740,CFZ,"[0,0.06]",UKMYC5,UKMYC5
SAMEA7524740,DLM,"[0.03,0.03]",UKMYC5,UKMYC5
SAMEA7524740,EMB,"[1.0,1.0]",UKMYC5,UKMYC5
SAMEA7524740,ETO,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA7524740,INH,"[0,0.025]",UKMYC5,UKMYC5
SAMEA7524740,KAN,"[0,1]",UKMYC5,UKMYC5
SAMEA7524740,LFX,"[0.25,0.25]",UKMYC5,UKMYC5
SAMEA7524740,LZD,"[0.25,0.25]",UKMYC5,UKMYC5
SAMEA7524740,MB,"[0,0.06]",UKMYC5,UKMYC5
SAMEA7524740,MXF,"[0.12,0.12]",UKMYC5,UKMYC5
SAMEA7524741,AMK,"[0,0.25]",UKMYC5,UKMYC5
SAMEA7524741,BDQ,"[0,0.015]",UKMYC5,UKMYC5
SAMEA7524741,CFZ,"[0.12,0.12]",UKMYC5,UKMYC5
SAMEA7524741,DLM,"[0,0.015]",UKMYC5,UKMYC5
SAMEA7524741,EMB,"[8.0,8.0]",UKMYC5,UKMYC5
