ID,ROLLINGDB_ID,ISOLATION_LOCATION,DB_OF_ORIGIN,TESTING_LOCATION,MEDIA,RIF,INH,RFB,BDQ,EMB,STR,KAN,AMI,CAP,OFX,LEV,MXF,ETH,PAS,CYS,LIN,CFZ,AMI_PHENOTYPE_QUALITY,CYS_PHENOTYPE_QUALITY,EMB_PHENOTYPE_QUALITY,ETH_PHENOTYPE_QUALITY,INH_PHENOTYPE_QUALITY,KAN_PHENOTYPE_QUALITY,MXF_PHENOTYPE_QUALITY,OFX_PHENOTYPE_QUALITY,PAS_PHENOTYPE_QUALITY,RFB_PHENOTYPE_QUALITY,RIF_PHENOTYPE_QUALITY,STR_PHENOTYPE_QUALITY
C324,C324,,CASS,Not specified,MYCOTB,0.06,0.25,0.12,,1.0,0.25,1.2,0.2,,0.5,,0.062,2.5,0.25,8.0,,,,,,,,,,,,,,
C325,C325,,CASS,Not specified,MYCOTB,0.06,0.06,0.12,,1.0,0.5,2.5,0.4,,1.0,,0.125,2.5,1.0,16.0,,,,,,,,,,,,,,
C327,C327,,CASS,Not specified,MYCOTB,0.06,0.12,0.12,,1.0,0.25,2.5,0.2,,1.0,,0.125,0.6,0.25,16.0,,,,,,,,,,,,,,
C329,C329,,CASS,Not specified,MYCOTB,0.06,0.03,0.12,,1.0,0.25,1.2,0.2,,1.0,,0.125,1.2,0.25,16.0,,,,,,,,,,,,,,
C330,C330,,CASS,Not specified,MYCOTB,8.0,0.25,1.0,,1.0,0.25,0.6,0.096,,1.0,,0.25,2.5,0.25,6.0,,,,,,,,,,,,,,
C331,C331,,CASS,Not specified,MYCOTB,0.125,0.06,0.12,,1.0,0.25,1.2,0.2,,1.0,,0.125,0.6,0.25,16.0,,,,,,,,,,,,,,
C333,C333,,CASS,Not specified,MYCOTB,0.06,0.03,0.12,,1.0,0.25,1.2,0.2,,1.0,,0.062,1.2,0.25,8.0,,,,,,,,,,,,,,
C334,C334,,CASS,Not specified,MYCOTB,8.0,0.25,8.0,,1.0,16.0,2.5,0.4,,1.0,,0.125,,0.25,16.0,,,,,,,,,,,,,,
C335,C335,,CASS,Not specified,MYCOTB,0.06,0.03,0.12,,1.0,0.5,5.0,0.4,,1.0,,0.125,1.2,0.25,16.0,,,,,,,,,,,,,,
C336,C336,,CASS,Not specified,MYCOTB,8.0,0.25,2.0,,1.0,32.0,2.5,0.2,,0.5,,0.062,2.5,0.25,16.0,,,,,,,,,,,,,,
C338,C338,,CASS,Not specified,MYCOTB,8.0,4.0,2.0,,4.0,8.0,40.0,12.8,,16.0,,2.0,,0.25,16.0,,,,,,,,,,,,,,
C339,C339,,CASS,Not specified,MYCOTB,8.0,,8.0,,2.0,32.0,40.0,12.8,,4.0,,0.5,10.0,1.0,32.0,,,,,,,,,,,,,,
C340,C340,,CASS,Not specified,MYCOTB,8.0,4.0,8.0,,8.0,32.0,40.0,12.8,,8.0,,1.0,10.0,0.25,16.0,,,,,,,,,,,,,,
C341,C341,,CASS,Not specified,MYCOTB,0.25,0.06,0.12,,2.0,0.5,5.0,0.4,,1.0,,0.125,1.2,0.25,16.0,,,,,,,,,,,,,,
C342,C342,,CASS,Not specified,MYCOTB,8.0,4.0,1.0,,16.0,0.5,40.0,12.8,,8.0,,0.25,10.0,0.25,8.0,,,,,,,,,,,,,,
C344,C344,,CASS,Not specified,MYCOTB,0.06,0.06,0.12,,2.0,0.5,2.5,0.4,,0.5,,0.062,1.2,0.25,16.0,,,,,,,,,,,,,,
C345,C345,,CASS,Not specified,MYCOTB,8.0,1.0,4.0,,,32.0,40.0,12.8,,4.0,,0.5,10.0,0.25,32.0,,,,,,,,,,,,,,
C347,C347,,CASS,Not specified,MYCOTB,8.0,4.0,16.0,,4.0,1.0,2.5,0.2,,8.0,,1.0,2.5,0.25,16.0,,,,,,,,,,,,,,
C349,C349,,CASS,Not specified,MYCOTB,4.0,4.0,16.0,,16.0,32.0,40.0,12.8,,8.0,,1.0,10.0,1.0,32.0,,,,,,,,,,,,,,
C350,C350,,CASS,Not specified,MYCOTB,0.06,0.03,0.12,,1.0,0.25,2.5,0.2,,1.0,,0.125,1.2,0.25,8.0,,,,,,,,,,,,,,
C351,C351,,CASS,Not specified,MYCOTB,0.06,0.06,0.12,,1.0,0.5,,0.2,,1.0,,0.125,2.5,0.25,16.0,,,,,,,,,,,,,,
C352,C352,,CASS,Not specified,MYCOTB,0.06,0.06,0.12,,1.0,0.25,1.2,0.2,,1.0,,0.125,1.2,0.25,16.0,,,,,,,,,,,,,,
C353,C353,,CASS,Not specified,MYCOTB,8.0,0.5,2.0,,8.0,4.0,40.0,12.8,,4.0,,1.0,20.0,0.25,16.0,,,,,,,,,,,,,,
