sample_id,phenotypic_category,phenotype
790224,WHO,1
808729,WHO,1
810091,WHO,0
810186,WHO,0
820868,WHO,0
820907,WHO,0
888325,WHO,0
892508,WHO,1
12557,WHO,0
13120,WHO,0
13356,WHO,0
13957,WHO,0
15416,WHO,0
15626,WHO,0
17319,WHO,0
17838,WHO,0
34312,WHO,1
34826,WHO,0
50054,WHO,1
50426,WHO,1
52729,WHO,0
53344,WHO,0
53346,WHO,0
53390,WHO,1
53581,WHO,0
53737,WHO,0
54176,WHO,0
54284,WHO,0
54407,WHO,0
54604,WHO,0
54774,WHO,0
55209,WHO,0
55345,WHO,0
55389,WHO,0
55531,WHO,0
55902,WHO,0
56114,WHO,0
56601,WHO,0
56699,WHO,0
56797,WHO,0
56906,WHO,0
57043,WHO,0
57075,WHO,0
57267,WHO,0
57282,WHO,0
57331,WHO,0
58584,WHO,1
64640,WHO,0
64659,WHO,0
64774,WHO,0
64862,WHO,0
64905,WHO,0
65549,WHO,0
65785,WHO,0
78304,WHO,0
95606,WHO,0
96572,WHO,0
96627,WHO,0
96820,WHO,0
98024,WHO,0
101635,WHO,0
117579,WHO,0
117747,WHO,0
122167,WHO,0
124844,WHO,0
135021,WHO,0
135221,WHO,0
135317,WHO,0
135593,WHO,0
135765,WHO,0
136299,WHO,0
136554,WHO,0
136904,WHO,0
137640,WHO,0
139558,WHO,0
139746,WHO,1
139761,WHO,0
139791,WHO,1
140554,WHO,0
140698,WHO,1
147218,ALL,0
147387,ALL,0
147476,ALL,1
147503,ALL,1
147534,ALL,0
147606,ALL,0
147779,ALL,0
147785,ALL,0
150155,WHO,0
150471,WHO,0
150723,WHO,0
150916,WHO,0
151110,WHO,0
151159,WHO,0
151431,WHO,0
151565,WHO,0
151690,WHO,0
155498,WHO,1
155558,WHO,1
155653,WHO,1
155656,WHO,1
164960,WHO,0
165981,WHO,0
167135,WHO,1
167767,WHO,0
168536,WHO,0
168867,WHO,0
169544,WHO,0
169567,WHO,0
169593,WHO,0
169701,WHO,0
169752,WHO,0
169900,WHO,0
170272,WHO,0
171668,WHO,0
171712,WHO,0
171725,WHO,0
171916,WHO,0
173444,WHO,0
173479,WHO,0
178962,WHO,0
179075,WHO,1
179535,WHO,0
179583,WHO,0
179586,WHO,0
179600,WHO,0
179869,WHO,1
181196,WHO,0
181325,WHO,0
181408,WHO,0
181503,WHO,0
181513,WHO,0
182190,WHO,0
182304,WHO,0
375000,ALL,0
705368,WHO,0
705479,WHO,0
705549,WHO,1
790235,WHO,0
790256,WHO,1
843065,WHO,0
7003,ALL,1
15163,WHO,0
15707,WHO,0
17252,WHO,0
18158,WHO,0
19050,WHO,0
19500,WHO,0
34640,WHO,1
34673,WHO,1
50139,WHO,0
52565,WHO,0
53250,WHO,1
53330,WHO,1
53675,WHO,1
53878,WHO,0
53923,WHO,0
54588,WHO,0
54669,WHO,0
54851,WHO,0
55043,WHO,0
55317,WHO,0
55363,WHO,0
55383,WHO,0
55514,WHO,0
56041,WHO,0
56216,WHO,0
56241,WHO,0
56532,WHO,0
56593,WHO,0
56647,WHO,0
56730,WHO,0
56859,WHO,0
56942,WHO,0
57205,WHO,0
57268,WHO,0
57430,WHO,0
57554,WHO,0
60365,WHO,1
61706,WHO,0
61713,WHO,0
61869,WHO,1
62030,WHO,0
64603,WHO,0
64716,WHO,0
65249,WHO,1
65317,WHO,0
65763,WHO,1
79743,WHO,0
96483,WHO,0
97189,WHO,0
97648,WHO,0
107251,WHO,1
107329,WHO,0
117609,WHO,1
117618,WHO,0
117626,WHO,0
124813,WHO,0
126058,WHO,0
126388,WHO,0
135051,WHO,0
135174,WHO,0
135279,WHO,0
136235,WHO,0
136673,WHO,0
136735,WHO,0
136894,WHO,0
136897,WHO,0
136929,WHO,0
137029,WHO,0
137087,WHO,0
137287,WHO,1
137417,WHO,0
139552,WHO,0
139606,WHO,0
139720,WHO,0
139750,WHO,0
147395,ALL,1
147437,ALL,0
148088,ALL,1
148099,ALL,0
148157,ALL,1
148253,ALL,1
150698,WHO,0
150827,WHO,0
151117,WHO,0
151735,WHO,0
151784,WHO,0
151804,WHO,0
154985,ALL,0
155673,WHO,1
164636,WHO,1
167083,WHO,0
167636,WHO,0
168379,WHO,0
169823,WHO,0
169875,WHO,0
169892,WHO,0
170036,WHO,0
170045,WHO,0
170149,WHO,0
170163,WHO,0
170269,WHO,0
170423,WHO,0
171288,WHO,0
171428,WHO,0
171519,WHO,0
171814,WHO,0
173618,WHO,0
179066,WHO,1
179616,WHO,0
179964,WHO,1
180496,WHO,0
180548,WHO,0
180941,WHO,0
181223,WHO,0
181272,WHO,0
182177,WHO,0
182366,WHO,0
182503,WHO,0
699917,WHO,0
699933,WHO,0
699975,WHO,0
699981,WHO,0
700027,WHO,0
707382,WHO,0
713435,WHO,0
808754,WHO,1
810045,WHO,0
810052,WHO,0
810103,WHO,0
810216,WHO,0
810220,WHO,0
810355,WHO,0
811215,WHO,1
812528,WHO,0
812590,WHO,1
812596,WHO,1
820972,WHO,0
828776,WHO,0
843154,WHO,0
888330,WHO,1
6952,ALL,0
12495,WHO,1
15775,WHO,0
19175,WHO,0
19686,WHO,0
19709,WHO,0
19876,WHO,0
22447,ALL,0
34158,WHO,0
34307,WHO,1
34334,WHO,0
34701,WHO,0
34820,WHO,0
34852,WHO,1
52589,WHO,0
52596,WHO,0
53239,WHO,1
53505,WHO,1
53539,WHO,0
53808,WHO,0
53832,WHO,0
53864,WHO,0
54208,WHO,0
54255,WHO,1
54466,WHO,1
54469,WHO,0
54551,WHO,0
54597,WHO,0
55029,WHO,0
55030,WHO,0
55041,WHO,0
55051,WHO,0
55354,WHO,0
55493,WHO,0
55788,WHO,0
55872,WHO,0
55945,WHO,0
56228,WHO,0
56374,WHO,0
56755,WHO,0
56763,WHO,0
57374,WHO,0
57550,WHO,0
61803,WHO,0
62081,WHO,1
62193,WHO,1
64646,WHO,0
64884,WHO,0
64981,WHO,0
65369,WHO,0
65424,WHO,0
65588,WHO,0
65641,WHO,1
76265,WHO,0
77904,WHO,0
80008,WHO,0
96880,WHO,0
97345,WHO,1
97403,WHO,0
97652,WHO,0
98243,WHO,0
107599,WHO,1
117687,WHO,1
119791,WHO,0
124756,WHO,0
126704,WHO,0
128665,WHO,0
135623,WHO,0
135839,WHO,1
136563,WHO,0
137163,WHO,1
137564,WHO,1
137593,WHO,0
138201,WHO,0
139662,WHO,0
139672,WHO,0
139825,WHO,1
139904,WHO,0
140499,WHO,0
140650,WHO,1
147207,ALL,1
147544,ALL,0
147798,ALL,0
147811,ALL,0
147830,ALL,1
148224,ALL,1
150454,WHO,0
150897,WHO,0
150912,WHO,0
151016,WHO,0
151071,WHO,0
151214,WHO,0
151241,WHO,0
151384,WHO,0
151492,WHO,0
151778,WHO,0
155620,WHO,1
164401,WHO,0
166930,WHO,0
167301,WHO,0
168398,WHO,0
168728,WHO,0
168992,WHO,0
169072,WHO,1
169086,WHO,0
169779,WHO,0
169791,WHO,0
169817,WHO,0
169850,WHO,0
169855,WHO,0
169975,WHO,0
169998,WHO,0
170207,WHO,0
170372,WHO,0
171281,WHO,0
171371,WHO,0
171385,WHO,0
171570,WHO,0
171893,WHO,0
173508,WHO,0
173533,WHO,0
177147,WHO,0
178010,WHO,0
178427,WHO,1
178603,WHO,0
179598,WHO,0
179626,WHO,1
179765,WHO,1
181120,WHO,0
181514,WHO,0
181517,WHO,0
182092,WHO,0
182153,WHO,0
373617,WHO,1
374652,ALL,0
705409,WHO,1
705559,WHO,0
708218,WHO,0
790022,WHO,0
812546,WHO,1
812550,WHO,0
812586,WHO,1
812675,WHO,1
820965,WHO,1
888269,WHO,0
888304,WHO,1
933864,WHO,1
946362,WHO,1
915,WHO,0
9475,WHO,0
12976,WHO,0
15255,WHO,0
15292,WHO,0
15340,WHO,0
15559,WHO,0
16308,WHO,1
16997,WHO,0
34311,WHO,1
34827,WHO,1
40424,WHO,1
45492,WHO,0
45590,WHO,0
52383,WHO,0
52719,WHO,0
52759,WHO,0
52787,WHO,0
53426,WHO,1
53799,WHO,1
54128,WHO,0
54281,WHO,0
54408,WHO,1
54798,WHO,0
54994,WHO,0
55053,WHO,0
55172,WHO,0
55207,WHO,0
55356,WHO,0
55462,WHO,0
55504,WHO,0
55655,WHO,0
55783,WHO,0
56221,WHO,0
56389,WHO,0
56492,WHO,1
56586,WHO,0
56836,WHO,0
57160,WHO,0
57264,WHO,0
57386,WHO,0
62166,WHO,1
62184,WHO,0
64613,WHO,0
64877,WHO,0
64894,WHO,0
64928,WHO,1
65121,WHO,1
65311,WHO,0
65512,WHO,0
77921,WHO,0
77941,WHO,0
79750,WHO,0
79785,WHO,0
79962,WHO,0
79964,WHO,0
96364,WHO,1
101525,WHO,0
117757,WHO,0
124794,WHO,0
126404,WHO,0
135104,WHO,0
135139,WHO,0
135544,WHO,0
135717,WHO,1
136409,WHO,0
136429,WHO,0
136896,WHO,0
137228,WHO,1
137288,WHO,0
137558,WHO,0
137844,WHO,0
137970,WHO,0
138054,WHO,1
139537,WHO,0
139613,WHO,0
139615,WHO,0
139674,WHO,0
140756,WHO,0
147396,ALL,1
147418,ALL,1
147555,ALL,0
147608,ALL,0
148109,ALL,1
148214,ALL,0
148304,ALL,1
148348,ALL,1
148366,ALL,1
150287,WHO,1
150422,WHO,0
151095,WHO,0
151324,WHO,0
151325,WHO,0
151385,WHO,0
151782,WHO,0
154949,ALL,1
155024,ALL,0
164917,WHO,1
164939,WHO,0
165010,WHO,0
165956,WHO,1
166124,WHO,0
167237,WHO,0
169574,WHO,0
169655,WHO,0
169741,WHO,0
169750,WHO,1
169796,WHO,1
169815,WHO,0
170011,WHO,0
170073,WHO,0
170082,WHO,0
170113,WHO,0
170198,WHO,0
170310,WHO,1
171485,WHO,1
171629,WHO,0
171760,WHO,0
171905,WHO,0
171920,WHO,0
171946,WHO,0
177972,WHO,0
177973,WHO,1
178350,WHO,1
179459,WHO,0
181094,WHO,0
181375,WHO,0
181456,WHO,0
181581,WHO,0
181597,WHO,0
181628,WHO,0
182320,WHO,0
182506,WHO,0
374967,ALL,0
374969,ALL,0
699994,WHO,0
705523,WHO,0
705541,WHO,0
708220,WHO,1
729340,WHO,0
729430,WHO,0
729456,WHO,0
739238,WHO,1
739249,WHO,1
790223,WHO,1
810042,WHO,1
810132,WHO,0
812674,WHO,0
812703,WHO,1
888296,WHO,1
888324,WHO,1
892528,WHO,0
858,WHO,1
14422,WHO,0
14918,WHO,0
15077,WHO,0
16661,WHO,0
17042,WHO,0
17195,WHO,0
19333,WHO,0
19450,WHO,0
34302,WHO,1
34321,WHO,0
36087,WHO,1
40425,WHO,0
45417,WHO,1
50152,WHO,1
52738,WHO,0
52754,WHO,0
53260,WHO,0
53637,WHO,0
54155,WHO,0
54299,WHO,0
54308,WHO,0
54735,WHO,0
54814,WHO,0
54824,WHO,1
55255,WHO,0
55301,WHO,0
55344,WHO,0
55361,WHO,0
55528,WHO,0
55551,WHO,0
55592,WHO,0
55919,WHO,0
55959,WHO,0
56322,WHO,0
56694,WHO,0
56714,WHO,0
56720,WHO,0
56899,WHO,0
56946,WHO,0
57249,WHO,0
57786,WHO,0
58571,WHO,1
60361,WHO,1
61781,WHO,1
61823,WHO,1
62051,WHO,1
62132,WHO,1
64739,WHO,0
64900,WHO,0
64956,WHO,0
64998,WHO,0
65225,WHO,0
65397,WHO,0
76178,WHO,0
77908,WHO,0
78076,WHO,0
78325,WHO,0
78336,WHO,0
79527,WHO,0
96770,WHO,0
98163,WHO,0
107472,WHO,1
107501,WHO,1
124798,WHO,0
135073,WHO,0
135484,WHO,0
136834,WHO,0
137047,WHO,0
137113,WHO,1
137169,WHO,0
137456,WHO,0
137544,WHO,0
137714,WHO,1
137944,WHO,1
138085,WHO,0
139584,WHO,0
139850,WHO,0
140644,WHO,0
141215,WHO,1
147565,ALL,0
147632,ALL,0
147718,ALL,1
147781,ALL,0
147808,ALL,1
147828,ALL,1
147860,ALL,0
148383,ALL,1
150682,WHO,0
150712,WHO,0
150756,WHO,0
150924,WHO,0
151121,WHO,0
151251,WHO,0
151291,WHO,0
151401,WHO,0
151745,WHO,0
151754,WHO,0
155604,WHO,0
155657,WHO,1
164451,WHO,0
165170,WHO,0
165486,WHO,1
166078,WHO,1
166946,WHO,1
167118,WHO,1
167418,WHO,1
168583,WHO,0
168838,WHO,0
169545,WHO,0
169683,WHO,0
169756,WHO,0
170051,WHO,0
170078,WHO,0
170400,WHO,0
171561,WHO,0
171662,WHO,0
173509,WHO,0
173531,WHO,0
174817,ALL,0
177920,WHO,0
177935,WHO,0
177982,WHO,0
178474,WHO,0
178531,WHO,0
179003,WHO,1
179770,WHO,0
180391,WHO,0
181106,WHO,0
181117,WHO,0
181526,WHO,0
181592,WHO,0
182311,WHO,0
182532,WHO,0
183212,WHO,0
374587,ALL,0
705350,WHO,0
705389,WHO,0
707424,WHO,0
739236,WHO,1
741026,WHO,0
808372,WHO,0
810205,WHO,0
810235,WHO,0
810304,WHO,0
810325,WHO,0
810391,WHO,0
810413,WHO,0
811263,WHO,0
812699,WHO,1
7032,ALL,0
12071,WHO,0
13639,WHO,0
13640,WHO,0
14627,WHO,0
14933,WHO,1
15185,WHO,0
17255,WHO,0
18347,WHO,0
45414,WHO,0
45511,WHO,0
52580,WHO,0
52656,WHO,0
52723,WHO,0
53289,WHO,1
53555,WHO,1
53579,WHO,0
53733,WHO,0
54007,WHO,0
54355,WHO,0
54368,WHO,0
54473,WHO,0
54656,WHO,0
54791,WHO,1
54966,WHO,0
55143,WHO,0
55327,WHO,0
55543,WHO,0
56107,WHO,0
56249,WHO,0
56282,WHO,0
56333,WHO,0
56336,WHO,0
56536,WHO,0
56627,WHO,0
56822,WHO,0
56888,WHO,0
56908,WHO,0
57144,WHO,0
57475,WHO,0
61806,WHO,1
62217,WHO,1
64986,WHO,0
65280,WHO,1
65356,WHO,0
65408,WHO,0
65411,WHO,0
65427,WHO,0
77929,WHO,1
78197,WHO,0
78292,WHO,0
79748,WHO,0
79788,WHO,0
79906,WHO,0
95601,WHO,1
96361,WHO,1
96802,WHO,0
96834,WHO,0
97024,WHO,0
97188,WHO,0
98126,WHO,0
107206,WHO,1
107334,WHO,1
115399,WHO,0
117710,WHO,1
124840,WHO,0
124847,WHO,0
126367,WHO,0
128656,WHO,1
135224,WHO,0
135828,WHO,0
136297,WHO,0
136361,WHO,0
136518,WHO,0
136660,WHO,0
136667,WHO,0
137090,WHO,1
138568,WHO,0
139594,WHO,1
140518,WHO,0
140546,WHO,0
140632,WHO,0
140676,WHO,0
141242,WHO,1
147408,ALL,0
147409,ALL,1
147492,ALL,1
147570,ALL,0
147638,ALL,1
148075,ALL,0
148078,ALL,0
150175,WHO,0
150203,WHO,0
150231,WHO,0
150813,WHO,0
150814,WHO,0
150941,WHO,0
151264,WHO,0
151364,WHO,0
151682,WHO,0
151752,WHO,0
151757,WHO,0
151771,WHO,0
151856,WHO,0
155608,WHO,1
155639,WHO,0
165449,WHO,1
165453,WHO,0
165928,WHO,1
166605,WHO,0
166626,WHO,1
167112,WHO,0
167868,WHO,0
168573,WHO,0
168742,WHO,0
168815,WHO,0
169098,WHO,0
169497,WHO,0
169573,WHO,0
169795,WHO,0
169919,WHO,0
169951,WHO,0
170029,WHO,0
170158,WHO,0
171245,WHO,0
171436,WHO,0
171584,WHO,0
171586,WHO,0
178467,WHO,0
179855,WHO,1
179979,WHO,0
181122,WHO,0
181152,WHO,0
181236,WHO,0
181287,WHO,0
181366,WHO,0
182897,WHO,0
374925,ALL,0
375007,ALL,0
699952,WHO,0
708222,WHO,0
740970,WHO,1
810097,WHO,0
810224,WHO,0
810281,WHO,0
810493,WHO,1
812602,WHO,1
812712,WHO,1
820869,WHO,0
888264,WHO,0
888322,WHO,1
909,WHO,0
6941,ALL,0
6942,ALL,0
6957,ALL,0
15057,WHO,0
15425,WHO,0
16078,WHO,0
17228,WHO,0
17378,WHO,0
18083,WHO,0
18861,WHO,0
18897,WHO,0
19701,WHO,0
20027,WHO,0
22291,ALL,0
34650,WHO,0
45525,WHO,0
50157,WHO,0
52328,WHO,0
52363,WHO,0
52628,WHO,1
52635,WHO,0
53568,WHO,0
53835,WHO,0
53850,WHO,0
53918,WHO,0
54430,WHO,0
54465,WHO,0
54888,WHO,0
54903,WHO,0
55082,WHO,0
55141,WHO,0
55202,WHO,0
55206,WHO,0
55243,WHO,0
55302,WHO,0
55479,WHO,0
55678,WHO,0
55688,WHO,0
55790,WHO,0
56255,WHO,0
56361,WHO,0
56626,WHO,0
56778,WHO,0
56826,WHO,1
56853,WHO,0
57021,WHO,1
57407,WHO,0
57468,WHO,0
57651,WHO,0
57678,WHO,0
57776,WHO,0
58555,WHO,1
61854,WHO,1
62004,WHO,1
62063,WHO,0
64639,WHO,0
64678,WHO,0
64846,WHO,0
65007,WHO,0
65050,WHO,0
65312,WHO,1
65432,WHO,0
65617,WHO,0
77916,WHO,0
78221,WHO,0
78310,WHO,0
79534,WHO,0
79763,WHO,0
79849,WHO,0
80013,WHO,0
97071,WHO,0
97075,WHO,0
97450,WHO,0
97739,WHO,0
97860,WHO,0
107343,WHO,0
109640,WHO,1
119678,WHO,0
124724,WHO,1
124946,WHO,1
135322,WHO,0
135622,WHO,0
136783,WHO,0
136937,WHO,0
137168,WHO,0
139760,WHO,0
139793,WHO,0
147491,ALL,1
147504,ALL,1
147728,ALL,0
147893,ALL,1
148025,ALL,1
148061,ALL,0
148065,ALL,1
150154,WHO,0
150665,WHO,0
150743,WHO,0
150890,WHO,0
151701,WHO,0
155049,ALL,0
155482,WHO,1
164397,WHO,1
165770,WHO,1
165929,WHO,0
165977,WHO,1
166978,WHO,1
167074,WHO,1
167908,WHO,0
168069,WHO,0
168374,WHO,0
168814,WHO,0
169150,WHO,0
169646,WHO,0
169755,WHO,1
171620,WHO,0
171624,WHO,0
171727,WHO,0
173521,WHO,0
174366,WHO,0
178388,WHO,0
178993,WHO,1
179670,WHO,1
179696,WHO,0
179742,WHO,0
179797,WHO,0
179911,WHO,0
180345,WHO,0
180406,WHO,0
180524,WHO,1
180580,WHO,0
181100,WHO,0
181164,WHO,0
181543,WHO,0
182289,WHO,0
182310,WHO,0
373597,WHO,0
374960,ALL,0
699913,WHO,0
699984,WHO,0
699988,WHO,0
705397,WHO,1
705487,WHO,1
705570,WHO,1
708252,WHO,0
729402,WHO,0
739210,WHO,1
740961,WHO,0
790053,WHO,0
810221,WHO,0
810333,WHO,0
810392,WHO,1
812527,WHO,0
812651,WHO,1
820867,WHO,0
820979,WHO,0
892563,WHO,0
6928,ALL,0
9291,WHO,0
12415,WHO,0
13024,WHO,0
16260,WHO,0
19268,WHO,0
34211,WHO,0
50031,WHO,1
52512,WHO,0
52673,WHO,0
53727,WHO,0
54578,WHO,0
54702,WHO,1
55036,WHO,0
55038,WHO,0
55155,WHO,0
55566,WHO,0
55718,WHO,0
56423,WHO,0
56748,WHO,0
56975,WHO,0
57129,WHO,0
57289,WHO,0
57504,WHO,0
57700,WHO,0
57716,WHO,1
64637,WHO,0
64834,WHO,0
65127,WHO,0
65313,WHO,0
65563,WHO,0
65753,WHO,0
78084,WHO,0
79520,WHO,0
96813,WHO,0
96996,WHO,0
97180,WHO,0
97338,WHO,0
97655,WHO,0
98050,WHO,0
101509,WHO,0
119742,WHO,1
126366,WHO,0
135232,WHO,0
135288,WHO,0
136462,WHO,0
137019,WHO,0
137211,WHO,1
137621,WHO,0
138130,WHO,0
139565,WHO,0
139623,WHO,0
139628,WHO,1
139728,WHO,0
140496,WHO,0
140722,WHO,0
147421,ALL,1
147635,ALL,1
147824,ALL,0
147854,ALL,0
150663,WHO,0
150818,WHO,0
151129,WHO,0
151396,WHO,0
151598,WHO,0
151700,WHO,0
151935,WHO,0
155548,WHO,1
164471,WHO,0
164629,WHO,1
164896,WHO,0
164901,WHO,1
165141,WHO,0
165961,WHO,0
166294,WHO,0
166577,WHO,1
166780,WHO,0
167365,WHO,0
168559,WHO,0
169516,WHO,0
169531,WHO,0
169605,WHO,0
169681,WHO,0
169804,WHO,0
169899,WHO,0
169967,WHO,0
170141,WHO,0
170281,WHO,0
171423,WHO,0
171427,WHO,0
171890,WHO,0
171925,WHO,0
178117,WHO,0
178349,WHO,1
178499,WHO,1
181153,WHO,0
181231,WHO,0
181267,WHO,0
181460,WHO,0
181525,WHO,0
183119,WHO,1
374891,ALL,0
699924,WHO,0
705384,WHO,0
705468,WHO,1
705547,WHO,0
739198,WHO,0
739253,WHO,1
810285,WHO,0
843020,WHO,1
843155,WHO,1
843166,WHO,0
888329,WHO,1
892517,WHO,1
892531,WHO,1
6930,ALL,1
9309,WHO,0
12734,WHO,0
14493,WHO,1
14509,WHO,0
16063,WHO,0
17015,WHO,1
17365,WHO,0
18487,WHO,0
34219,WHO,0
34340,WHO,0
42126,WHO,0
45426,WHO,0
50400,WHO,1
52562,WHO,0
52701,WHO,0
52761,WHO,0
53361,WHO,1
53532,WHO,0
53583,WHO,0
53721,WHO,1
53794,WHO,1
53798,WHO,0
54428,WHO,0
54508,WHO,0
54822,WHO,0
55192,WHO,0
55348,WHO,0
55452,WHO,0
55609,WHO,0
55656,WHO,0
55671,WHO,0
56126,WHO,0
56148,WHO,0
56257,WHO,0
56375,WHO,0
56615,WHO,0
56700,WHO,0
56880,WHO,0
57072,WHO,0
57141,WHO,0
57336,WHO,0
57365,WHO,0
57648,WHO,0
61679,WHO,0
64757,WHO,0
64889,WHO,0
65036,WHO,0
65226,WHO,0
65294,WHO,0
65326,WHO,0
65355,WHO,0
65538,WHO,1
65765,WHO,0
78128,WHO,0
79986,WHO,0
80027,WHO,0
96788,WHO,0
98143,WHO,0
107236,WHO,1
107420,WHO,1
117754,WHO,0
120072,WHO,1
126793,WHO,0
135029,WHO,0
135113,WHO,0
135256,WHO,0
136508,WHO,0
136641,WHO,0
136694,WHO,0
136723,WHO,0
137176,WHO,1
138010,WHO,0
138055,WHO,0
139532,WHO,0
139702,WHO,0
139868,WHO,0
140491,WHO,0
140609,WHO,1
147359,ALL,1
147933,ALL,1
148009,ALL,0
148070,ALL,0
148083,ALL,0
148094,ALL,1
148156,ALL,1
148346,ALL,1
150092,WHO,0
150134,WHO,0
150536,WHO,0
150631,WHO,0
150765,WHO,0
151056,WHO,0
151223,WHO,0
151369,WHO,0
151501,WHO,0
151525,WHO,0
151608,WHO,0
155515,WHO,1
155527,WHO,1
166604,WHO,0
167129,WHO,0
167399,WHO,0
167622,WHO,0
167662,WHO,0
167906,WHO,0
169206,WHO,0
169510,WHO,0
169731,WHO,0
169814,WHO,0
169847,WHO,0
169904,WHO,0
170071,WHO,0
171321,WHO,0
171353,WHO,0
171356,WHO,0
171642,WHO,0
171880,WHO,0
173580,WHO,0
177917,WHO,0
179001,WHO,1
179750,WHO,0
179807,WHO,1
181226,WHO,0
181319,WHO,0
181381,WHO,0
181419,WHO,0
181558,WHO,0
182386,WHO,0
374563,ALL,0
705386,WHO,0
705442,WHO,1
725680,WHO,0
729363,WHO,0
739179,WHO,1
741017,WHO,0
808408,WHO,1
810019,WHO,0
810165,WHO,1
810274,WHO,0
810380,WHO,0
810476,WHO,1
810538,WHO,1
6888,ALL,0
6896,ALL,0
7042,ALL,1
12777,WHO,0
12812,WHO,0
19791,WHO,0
19915,WHO,0
20022,WHO,0
45435,WHO,1
45549,WHO,0
50392,WHO,1
52575,WHO,0
52658,WHO,0
53403,WHO,1
53947,WHO,0
54298,WHO,1
54341,WHO,0
54544,WHO,1
54711,WHO,0
54925,WHO,0
55339,WHO,0
55458,WHO,0
55715,WHO,0
55730,WHO,0
56217,WHO,0
56422,WHO,0
56426,WHO,0
56487,WHO,0
56634,WHO,0
57116,WHO,0
57623,WHO,0
57766,WHO,1
61800,WHO,1
64762,WHO,1
64818,WHO,1
64842,WHO,0
64994,WHO,0
65339,WHO,0
65359,WHO,0
65409,WHO,0
65464,WHO,0
78121,WHO,0
78138,WHO,0
78281,WHO,1
124775,WHO,0
136421,WHO,0
136679,WHO,0
136850,WHO,0
136875,WHO,0
137307,WHO,1
137487,WHO,0
137545,WHO,1
137602,WHO,0
137657,WHO,1
139596,WHO,0
139696,WHO,0
139803,WHO,0
139835,WHO,0
140753,WHO,1
140792,WHO,0
147981,ALL,0
148158,ALL,0
148160,ALL,0
148264,ALL,0
148271,ALL,0
148303,ALL,0
148308,ALL,0
148318,ALL,1
150171,WHO,0
150403,WHO,0
150783,WHO,0
151300,WHO,0
151729,WHO,0
154921,ALL,1
155003,ALL,1
164386,WHO,1
165470,WHO,1
166105,WHO,0
167414,WHO,0
168107,WHO,0
168221,WHO,0
168599,WHO,0
168730,WHO,0
168927,WHO,0
168945,WHO,0
169697,WHO,0
169902,WHO,0
170033,WHO,0
170206,WHO,0
171372,WHO,0
171645,WHO,0
171733,WHO,0
173274,WHO,0
174886,ALL,0
178478,WHO,0
179673,WHO,1
179800,WHO,0
179874,WHO,1
181118,WHO,0
181134,WHO,0
181273,WHO,0
181396,WHO,1
181502,WHO,0
181613,WHO,0
182436,WHO,0
182528,WHO,0
374914,ALL,0
699962,WHO,0
708232,WHO,0
790054,WHO,0
808755,WHO,0
810203,WHO,0
810559,WHO,1
812567,WHO,0
843052,WHO,0
888298,WHO,1
892491,WHO,1
6883,ALL,0
12335,WHO,1
12578,WHO,0
13247,WHO,0
14006,WHO,0
15195,WHO,0
15567,WHO,0
15600,WHO,0
17445,WHO,0
19722,WHO,0
19772,WHO,0
19932,WHO,0
50059,WHO,1
52545,WHO,0
52699,WHO,0
52767,WHO,0
53277,WHO,0
53290,WHO,0
53402,WHO,1
53566,WHO,1
53571,WHO,0
53900,WHO,0
54045,WHO,0
54287,WHO,0
54679,WHO,0
54737,WHO,0
54833,WHO,0
54942,WHO,0
55012,WHO,0
55099,WHO,0
55176,WHO,0
55273,WHO,0
55527,WHO,0
56060,WHO,0
56104,WHO,0
56109,WHO,0
56421,WHO,0
56518,WHO,0
56726,WHO,0
56744,WHO,0
56805,WHO,0
56932,WHO,0
57055,WHO,0
57234,WHO,1
57446,WHO,0
57523,WHO,0
57677,WHO,0
57693,WHO,0
60370,WHO,1
61844,WHO,1
64713,WHO,0
65271,WHO,0
65423,WHO,0
65595,WHO,0
65600,WHO,0
65732,WHO,0
78054,WHO,0
78157,WHO,0
78326,WHO,0
97065,WHO,0
97199,WHO,0
97598,WHO,0
107401,WHO,0
115370,WHO,0
135643,WHO,0
135766,WHO,0
136449,WHO,0
136477,WHO,0
136540,WHO,0
137122,WHO,1
137127,WHO,1
137459,WHO,0
137700,WHO,1
137712,WHO,1
137845,WHO,0
139484,WHO,0
139678,WHO,0
140522,WHO,0
140750,WHO,0
140752,WHO,0
147516,ALL,1
147523,ALL,1
147720,ALL,0
147794,ALL,1
148162,ALL,1
148185,ALL,0
148343,ALL,1
150364,WHO,0
150447,WHO,0
150607,WHO,0
150752,WHO,0
150762,WHO,0
151195,WHO,0
151597,WHO,0
151681,WHO,0
151712,WHO,0
151811,WHO,0
165018,WHO,0
165467,WHO,1
165469,WHO,1
165501,WHO,0
165941,WHO,0
166087,WHO,0
166608,WHO,0
166614,WHO,1
168082,WHO,0
168378,WHO,0
168425,WHO,0
168721,WHO,0
168868,WHO,0
169562,WHO,0
169695,WHO,0
169699,WHO,0
169803,WHO,0
169927,WHO,0
170016,WHO,0
170173,WHO,0
171374,WHO,0
171511,WHO,1
171719,WHO,0
171768,WHO,0
171957,WHO,0
173527,WHO,0
174382,WHO,0
177395,WHO,0
178068,WHO,0
178390,WHO,1
178585,WHO,0
179551,WHO,1
179606,WHO,0
179652,WHO,0
179692,WHO,0
179771,WHO,0
179993,WHO,1
180561,WHO,0
181128,WHO,0
181179,WHO,0
181527,WHO,0
